country,name_english,year_first,year_last,share,year_share,paris_id,name_short
MCO,Horizon Monaco,2013,2013,50.3,2013,7137,HM
MLI,Union of the Populations of Bandiagara,1957,1957,6.3,1957,7138,UPB
MMR,Burma Workers Party,1951,1951,,1951,7139,BWP
MMR,Burma Democratic Party,1951,1951,,1951,7140,BDP
MNE,Party of Democratic Action,1990,1990,,1990,7141,SDA
MNG,Mongolian National Democratic Party,2012,2012,,2012,7142,MNDP
MUS,Republican Movement,2005,2005,,2005,7143,MR
MUS,Mauritian Militant Socialist Movement,2005,2005,,2005,7144,MMSM
NIC,National Opposition Union,1990,1990,53.9,1990,7145,UNO
NIC,Social Christian Party,1967,1967,,1967,7146,PSC
NIC,Independent Liberal Party for National Unity,1996,1996,,1996,7147,PLIUN
NIC,Neoliberal Party,1996,1996,,1996,7149,PALI
PAK,United Council of Action,2002,2002,11.3,2002,7150,MMA
PAN,Chiarista Liberal Party,1932,1948,21.9,1936,7151,PLCh
PAN,Revolutionary National Party,1936,1952,53.1,1940,7152,
PAN,Democratic Liberal Party,1936,1948,14.5,1945,7153,PLD
PAN,Democratic Action Party,1968,1968,,1968,7154,PAD
PAN,National Progressive Party,1968,1968,,1968,7155,PPN
PAN,Patriotic Union,2009,2009,5.7,2009,7156,UP
PER,Hayist Bases Movement,1985,1985,,1985,7157,MBH
PER,Peruvian Humanist Party,2011,2011,,2011,7158,PMHP
ROU,Conservative-Democratic Party,1911,1911,5.6,1911,7159,PCD
NZL,Alliance,1993,1999,18.2,1993,716,A
ROU,German Party,1931,1932,,1931,7160,PGR
ROU,Agrarian League,1931,1931,,1931,7161,LA
ROU,Ploughmen's Front,1946,1946,,1946,7162,FP
ROU,National Liberal Party–Tatarescu,1946,1946,,1946,7163,PNL-T
ROU,National Popular Party,1946,1946,,1946,7164,PNP
SGP,Malay Union,1963,1963,,1963,7165,KM
SGP,Malaysian Indian Congress,1963,1963,,1963,7166,MIC
SMR,Sammarinese Democratic Progressive Party,1993,1998,18.6,1993,7167,PPDS
SMR,Democratic Convention,1998,1998,,1998,7169,CD
SMR,Socialist Party,2012,2012,12.1,2012,7170,PS
SMR,Euro-Populars for San Marino,2008,2008,0,2008,7171,EPS
SMR,Arengo and Freedom,2008,2008,0,2008,7172,AL
SRB,Agrarian Party,1920,1923,7,1923,7173,AA
SRB,Independent Agrarian Party,1920,1920,,1920,7174,SKS
SRB,Together for Serbia,2014,2014,,2014,7175,ZZS
SUR,Progessive Socialist Party,1977,1977,,1977,7176,PSP
SUR,Indonesian People's Party,1969,1973,,1969,7177,SRI
SUR,Progressive Bush Negro Party,1973,1973,,1973,7178,PBP
SUR,Democrats of the 21st Century,2005,2005,,2005,7179,D21
SUR,Meeting Point 2000,2005,2005,,2005,7180,T2000
SUR,New Suriname,2010,2010,,2010,7181,NS
SUR,Surinamese Labour Party,2015,2015,,2015,7182,SPA
SUR,Brotherhood and Unity in Politics,2015,2015,,2015,7183,BEP
TCD,National Rally for Democracy in Chad,2011,2011,3.7,2011,7184,NRDC
TGO,Rainbow Alliance,2013,2013,11.2,2013,7185,CAEC
ZMB,United Democratic Alliance,2006,2006,22.5,2006,7187,UDA
ARG,National Civic Union,1912,1912,8.9,1912,7188,UCN
NOR,Socialist Left Party,1973,2009,12.5,2001,719,SV
BRB,West Indian National Congress Party,1946,1951,29.2,1946,7190,CP
BRB,Barbados Electors Association,1946,1951,29.8,1951,7191,BEA
BRB,Progressive Conservative Party,1956,1956,21.4,1956,7192,PCP
BEN,Dahomeyan Progressive Union,1947,1947,83.3,1947,7193,UPD
BEN,African People's Bloc,1947,1952,12.5,1952,7194,BPA
BOL,Independent Socialist Party,1938,1940,13.8,1940,7195,PSI
BIH,Croat People's Union,1910,1910,16.7,1910,7196,HNZ
BIH,Serbian National Organization,1910,1910,43.1,1910,7197,SNO
BIH,Muslim National Organization,1910,1910,33.3,1910,7198,MNO
BIH,Croat Catholic Association,1910,1910,5.6,1910,7199,CCA
HRV,Croatian Peasant Party,1910,2007,15.6,2000,72,HSS
BFA,Voltaic Democratic Movement,1957,1957,23.4,1957,7204,MDV
BFA,Unified Democratic Party,1957,1957,55.5,1957,7205,PDU
BFA,Entente Fada N'Gourma,1957,1957,10.1,1957,7206,EFN
BFA,African Popular Movement,1957,1957,8.2,1957,7207,MPA
MMR,21 Party,1922,1922,48.3,1922,7208,21P
MMR,Progressive Party/Independent Party/Golden Valley Party,1922,1928,25.9,1922,7210,PP/IP
MMR,Nationalist Party,1925,1925,24.3,1925,7211,NP
MMR,Home Rule Party,1925,1925,10.7,1925,7213,HRP
MMR,Swaraj Party,1925,1925,8.7,1925,7214,SP
MMR,People's Party,1928,1928,38.8,1928,7215,PP
MMR,National Parliamentary Organisation,1928,1928,4.9,1928,7216,NPO
BDI,Christian Democratic Party,1961,1961,3.1,1961,7217,PDC
CMR,Independent Peasants,1956,1956,9.6,1956,7218,PI
TCD,Chadian Democratic Union,1952,1952,72.4,1952,7219,UDT
HRV,Party of Rights,1883,1911,32.1,1911,7221,SP
HRV,People's Party,1884,1911,87.5,1892,7222,NS
HRV,Independent People's Party,1884,1901,12.5,1897,7223,IPP
MMR,Anti-Separation League,1932,1932,52.5,1932,7224,ASL
HRV,Croat-Serb Coalition,1906,1913,54.5,1913,7225,HSK
MMR,Separation League,1932,1932,36.2,1932,7226,SL
HRV,Starcevic's Party of Rights,1906,1913,25.9,1908,7227,SPR
MMR,United GCBA,1936,1936,34.8,1936,7229,UGCBA
BRA,Brazilian Socialist Party,2006,2014,7.1,2010,723,PSB
MMR,Hlaing-Myat-Paw GCBA,1936,1936,9.1,1936,7230,HMPGCBA
HRV,Christian-Social Party of Rights,1910,1913,20.6,1910,7231,KSSP
MMR,Poor Man's Party,1936,1936,12.1,1936,7232,PMP
DJI,Republican Union,1957,1957,100,1957,7235,UR
DJI,Defence of Economic and Social Interests of Territory,1958,1958,78.1,1958,7236,DESIT
DJI,Somali Democratic Union,1958,1958,21.9,1958,7237,SDU
EST,Communist Party of Estonia,1940,1990,92.8,1940,7238,EKP
EST,Patriotic League,1936,1936,100,1936,7239,I
MKD,Socialist Party of Macedonia,1990,1990,8,1990,724,SPM
GTM,Progressive Liberal Party,1931,1931,100,1931,7240,PLP
EST,Social Travaillist Party,1917,1917,,1917,7241,STP
EST,Estonian Radical Socialist Party,1917,1917,,1917,7242,ERSP
GTM,United Front of Political Parties and Civic Associations,1944,1944,100,1944,7243,FUPP
EST,Estonian Social Democratic Workers' Party,1917,1923,33.3,1919,7244,ESDTP
EST,Joint Council of Work Collectives,1990,1990,23.8,1990,7245,JCWC
GTM,Party of the Guatemalan Revolution,1953,1953,28.6,1953,7246,PRG
GAB,Gabonese Mixed Committee,1952,1952,8.3,1952,7247,CMG
GTM,National Anti-Communist Front,1954,1954,87.7,1954,7248,FACN
GUY,Manpower Citizens' Association,1947,1947,7.1,1947,7249,MPCA
FIN,Patriotic People's Movement,1933,1939,8.3,1936,725,IK
GUY,British Guiana Labour Party,1947,1947,35.7,1947,7250,BGCP
HTI,National Cobite Movement,1990,1990,6.2,1990,7251,MKN
HND,Liberal Constitutionalist Party of Honduras,1916,1923,100,1916,7252,LCPH
HTI,Haitian Bald Head Party,2015,2015,26.7,2015,7253,PHTK
HTI,Truth,2015,2015,14.7,2015,7254,VERITE
HTI,Democratic Unit Convention,2015,2015,6.9,2015,7255,KID
HUN,Civic Democratic Party,1944,1944,5.2,1944,7256,PDP
IND,All-India Muslim League,1945,1945,29.4,1945,7257,AIML
IND,Congress Nationalist Party,1934,1934,8.2,1934,7258,CNP
IND,Nationalist Party,1926,1930,38.5,1930,7259,NP
IND,Swaraj Party,1923,1926,36.2,1926,7260,SP
IND,Indian Liberal Party,1923,1923,18.6,1923,7261,ILP
IND,Democratic Party,1920,1920,46.2,1920,7262,DP
IRN,Democrat Party of Iran,1947,1947,57.1,1947,7263,DPI
IRN,National Union Party,1943,1947,25,1947,7264,HEM
IRN,National Will Party,1943,1943,19.1,1943,7265,HEM
IRN,Justice Party,1943,1943,11,1943,7266,HE
IRQ,Progress Party,1925,1928,75,1928,7267,PP
IRQ,People's Party,1925,1930,31.8,1925,7268,PP
IRQ,Covenant Party,1930,1930,79.5,1930,7269,CP
POL,Self-Defense of the Republic Poland,2001,2005,11.4,2005,727,SRP
IRQ,Party of National Brotherhood,1933,1934,14.8,1933,7270,HIW
IRQ,National Unity Party,1934,1934,86.4,1934,7271,NUP
JPN,Imperial Rule Assistance Association,1942,1942,83.2,1942,7272,TY
IRL,Irish Unionist Alliance/Irish Unionist Party,1918,1918,56.2,1918,7273,IUA
IRL,Ulster Unionist Labour Association,1918,1918,7.6,1918,7274,UULA
ZWE,Rhodesia Party,1920,1965,54,1924,7275,RGA
ZWE,Unionists,1920,1920,10,1920,7276,U
ZWE,Rhodesia Labour Party,1924,1948,33.2,1939,7277,RLP
ZWE,Progressive Party,1928,1928,28.2,1928,7278,PP
ZWE,Reform Party,1933,1939,37.9,1933,7279,RP
ZWE,Southern Rhodesian Labour Party,1946,1946,5.6,1946,7281,SRLP
ZWE,Southern Rhodesian Liberal Party,1946,1948,32.9,1946,7282,SRLP
ZWE,United Party,1934,1962,61.9,1934,7283,URP
ZWE,Confederate Party,1954,1954,22.3,1954,7285,CP
ZWE,Dominion Party,1958,1958,47.2,1958,7286,DP
ZMB,United Party,1954,1962,54.3,1954,7288,FP
ZMB,Dominion Party,1959,1959,11.2,1959,7290,DP
ZMB,Central Africa Party,1959,1959,10,1959,7291,CAP
SYR,Arab Liberation Movement,1953,1953,87.8,1953,7293,ALM
SYR,Muslim Brotherhood of Syria/Islamic Socialist Front,1961,1961,5.8,1961,7294,IMS
SYR,Arab Socialist Union,1971,1971,6.4,1971,7295,ASU
SUR,Unity Front,1955,1958,52.4,1955,7296,EF
MWI,Nyasaland African Congress,1956,1956,45.5,1956,7299,NAC
SVK,Slovak National Party,1990,2010,13.9,1990,730,SNS
MUS,Mauritian Rallye,1953,1953,6.5,1953,7300,RM
NER,Union of Nigerien Independents and Sympathisers,1952,1952,97.1,1952,7301,UNIS
RUS,Constitutional Democratic Party,1906,1912,37.4,1906,7302,KD
RUS,Labour Group,1906,1906,20.3,1906,7303,Trudoviks
RUS,Progressive Party,1906,1912,12.6,1906,7304,PP
RUS,Socialist Revolutionary Party,1906,1917,37.6,1917,7305,SRP
RUS,Union of October 17,1907,1912,30.3,1907,7306,UO17
RUS,Nationalists,1907,1912,27.1,1912,7307,N
RUS,Right-wing,1907,1912,14.7,1912,7308,GPr
RUS,Party of Peaceful Renovation,1907,1907,,1907,7309,PPR
POL,Palikot's Movement,2011,2011,10,2011,731,RP / TR
RUS,Ukrainian Socialist-Revolutionary Party,1917,1917,12.7,1917,7310,USRP
SEN,Senegalese Popular Bloc,1957,1957,78,1957,7313,BPS
SEN,Senegalese Party of Socialist Action,1957,1957,11.5,1957,7314,PSAS
SEN,Senegalese Democratic Bloc,1952,1952,82,1952,7315,BDS
SEN,French Section of the Workers' International,1952,1952,18,1952,7316,SFIO
SEN,Socialist Republican Union,1946,1946,100,1946,7317,URS
SDN,Southern Sudan Federal Party,1958,1958,22,1958,7318,SSFP
TUN,National Union,1956,1956,98.7,1956,7319,NU
UZB,Ecological Movement of Uzbekistan,2014,2014,10,2014,7320,EMU
PER,Republican Action,1931,1931,7.3,1931,7322,AR
PER,Constitutional Renewal Party of Peru,1931,1931,6.5,1931,7323,CRP
PHL,Association for Service to the New Philippines,1943,1943,100,1943,7324,KALIBAPI
PRT,Portuguese Republican Party,1910,1910,9,1910,7325,PRP
COG,Moyen-Congo Union,1957,1957,11.1,1957,7326,MCU
ALB,Zogist group,1923,1923,33.8,1923,7327,Z
ALB,Liberal Opposition,1923,1923,46.8,1923,7328,LO
BFA,Voltaic Union,1948,1952,62.5,1948,7329,UV
BFA,Voltaic Democratic Party–African Democratic Rally,1948,1948,25,1948,7330,PDV-RDA
BFA,Rally of the French People,1952,1952,15,1952,7331,RPF
BFA,Social and Economic Action,1952,1952,20,1952,7332,SEA
BFA,Union for the Defence of the Interests of Upper Volta,1952,1952,17.5,1952,7333,UDIOV
GIN,French Section of the Workers' International,1952,1952,46.9,1952,7334,SFIO
CIV,Party of the French Union of Côte d'Ivoire,1952,1952,12.5,1952,7335,PUFCI
JPN,Japan Communist Party,1949,2014,13.1,1996,736,JCP
GRC,Reform Party,1920,1920,,1920,7366,RP
GRC,Conservative Party,1920,1920,,1920,7367,CP
LCA,Saint Lucia Labour Party-United Front,1969,1969,5.8,1969,7368,SLP-UF
BFA,Democratic Party of Côte d'Ivoire — African Democratic Rally,1946,1946,80,1946,7369,PDCI-RDA
FRA,Popular Republican Movement,1945,1962,26.3,1946,737,MRP
ZWE,Rhodesia Electoral Union,1970,1970,12.1,1970,7370,REU
SRB,United Opposition,1935,1938,44.9,1938,7371,UP
SML,National United Front,1959,1960,58.3,1959,7373,NUF
SML,Somali Youth League,1960,1960,5.7,1960,7374,SYL
SML,United Somali Party,1960,1960,16.4,1960,7375,USP
SML,Somali National League,1960,1960,52.1,1960,7376,SNL
AUT,German Liberal and Constitutional Party,1891,1900,32.8,1891,7377,GLCP
AUT,National Liberal Party // Young Czech Party,1891,1900,9.2,1891,7378,NSS/M
AUT,National Party // Old Czech Party,1891,1891,6.7,1891,7379,NSS
AUT,Polish Conservative Party,1891,1891,11.6,1891,7380,PCP
SDN,Independence Front,1948,1948,5.4,1948,7381,IF
SLV,Constitutional Authentic Party,1961,1961,6.8,1961,7382,PAC
SLV,Republican Party of National Evolution,1966,1966,5.9,1966,7383,PREN
SLV,Nationalist Democratic Union,1970,1970,6.1,1970,7384,UDN
ARE,independent (Independents),2015,2015,50,2015,7388,indep
LTU,The Way of Courage,2012,2012,8,2012,74,DK
LVA,Latvian Social Democratic Workers' Party,1920,1998,38.8,1920,741,LSDSP
CYP,Progressive Front,1970,1970,11.6,1970,7411,PF
CYP,Democratic National Party,1970,1970,6.6,1970,7412,EK/DEK
BHR,Liberals [no-party],2002,2002,7.5,2002,7413,L
BHR,Islamic Societies [no-party],2002,2002,47.5,2002,7414,IS
SWE,Centre Party,1881,1881,12.1,1881,7415,CP
BHS,United Bahamian Party,1962,1968,45.1,1967,7416,UBP
BOL,Nationalist Revolutionary Movement of the People,1966,1966,6,1966,7417,MNRP
HUN,United Left Party,1926,1926,7.9,1926,7419,EBP
ITA,Italian Socialist Party,1897,1992,32.3,1919,742,PSI
LTU,Communist Party of Lithuania/Communist Party of the Soviet Union,1990,1990,5.2,1990,7420,CPL/CPSU
GRC,Third Party,1895,1905,14.9,1899,7423,TM
ARG,Unified Radical Civic Union,1924,1926,11,1924,7425,UCR-U
COD,Congolese National Movement - Kalonji,1960,1960,7.3,1960,7426,MNC-K
COD,Convention Nationale Congolaise,1965,1965,22.8,1965,7427,CONACO
DOM,Reformist Party,1970,1982,82.4,1974,7429,PR
THA,Sahachip Party,1946,1946,,1946,7430,SP
CRI,Olympus Generation // 900 Generation [no-party],1882,1886,100,1886,7432,GO
CRI,Progressive Liberal Party,1889,1889,19,1889,7433,PLP
CRI,Catholic Union,1894,1894,33.4,1894,7434,CU
CRI,Independent Democratic Party,1894,1894,11,1894,7435,IDP
CRI,National Party,1906,1906,42,1906,7436,NP
CRI,Party of the People,1906,1906,15,1906,7437,PP
CRI,Republican Union,1906,1932,29.1,1932,7438,RU
CRI,Peliquista Party,1917,1917,100,1917,7439,PP
CRI,Republicano provincial,1932,1934,22.8,1932,7440,RP
CRI,Unión provincial alajuelense,1934,1934,5.5,1934,7441,UPA
CRI,Republicano Independiente,1938,1938,7.3,1938,7442,RI
CRI,Cortesista alajuelense,1942,1942,8.1,1942,7443,CA
GRC,Nationalists,1915,1915,76.4,1915,7444,N
GRC,Northern Ipiros Independents,1915,1915,5.7,1915,7445,NII
IDN,Moderate right-wing [no-party],1917,1931,60,1927,7446,MRW
IDN,Moderate left-wing [no-party],1917,1931,29.2,1921,7447,MLW
IDN,Left-wing [no-party],1917,1931,21.1,1917,7448,LW
IDN,Right-wing [no-party],1917,1931,21.1,1917,7449,RW
ISR,Crossroads,1992,1992,6.4,1992,745,Tzomet
KWT,Merchants [no-party],1961,1961,32.3,1961,7450,MG
KWT,Liberals [no-party],1961,2013,16.1,1961,7451,L
KWT,Tribal candidates // Tribal groups [no-party],1961,2013,50.9,2009,7452,TCTG
KWT,Shi'ite Religious [no-party],1961,2013,30,2012,7453,Sh
KWT,Pro-Government [no-party],1963,2006,56,1981,7454,PG
KWT,Sunni Religious [no-party],1963,1999,32,1996,7455,Su
KWT,Secular Opposition [no-party],1963,1999,28,1999,7456,SO
KWT,Sunni Islamists [no-party],2008,2013,38.9,2008,7457,Si
KWT,Islamists [no-party],2003,2008,42,2003,7458,I
CUB,National Party,1901,1901,42.9,1901,7463,PN
ESP,National Alliance,1933,1933,0,1933,7464,AN
ESP,Independent Radical Socialist Party,1933,1933,0,1933,7465,PRSI
EST,Christian People's Party,1920,1926,7.5,1920,7466,KRE
FJI,National Federation Party - Flower,1977,1977,23.7,1977,7467,NFP-F
FJI,National Federation Party - Dove,1977,1977,20.6,1977,7468,NFP-D
FJI,All Nationals Congress,1992,1994,8,1992,7469,ANC
BGR,Agrarian People's Union,1994,1994,6.5,1994,747,ZNS
FJI,Christian Democratic Alliance,1999,1999,9.7,1999,7470,VLV
IRQ,Iraqi National Dialogue Front,2010,2010,,2010,7471,Hiwar
LBN,Greek Catholics,1996,1996,6.3,1996,7473,GC
NGA,Great Nigeria People's Party,1979,1979,9.6,1979,7475,GNPP
NGA,Northern Elements Progressive Union,1959,1959,6.7,1959,7476,NEPU
COD,Party of National Unity,1960,1960,5.3,1960,7478,PUNA
COD,Centre de Regroupement Africain,1960,1960,4.3,1960,7479,Cerea
COD,Cartel Katangais,1960,1960,4.9,1960,7480,CK
COM,Rally for Change and Democracy,1992,1992,8.1,1992,7481,RACHADE
COM,Democratic Front of the Comoros,1992,1992,8,1992,7482,FDC
COM,Uweco // Realising Freedom's Capability // Union for a Democratic Republic in the Comoros,1992,1992,5.3,1992,7483,URFC
ZWE,African National Council Independents,1974,1974,9.1,1974,7484,ANCI
COM,Baobab Movement,2009,2009,83.3,2009,7485,BM
PER,Peruvian Communist Party,1978,1978,5.9,1978,7486,PCP
ECU,Broad Front of the Left,1986,1988,6.9,1988,7487,FADI
POL,National Workers' Union,1919,1919,1.2,1919,7488,NZR
POL,Polish United Party,1919,1919,3.8,1919,7489,PZL
ECU,Solidarity Fatherland Movement,2002,2002,9.3,2002,7490,MPS
ECU,Liberty Party // Freedom Party,1997,2002,11.5,2002,7491,PL
ECU,Partido Unión Nacional,2002,2002,6.4,2002,7492,UN-UNO
SOM,Liberal Somali Youth Party,1959,1959,11.4,1959,7493,PLGS
CAF,Action Party for Development,2011,2011,3.3,2011,7494,PAD
MRT,Rally for Democracy and Unity,1992,1992,7.9,1992,7495,RDU
AUT,German Clerical and Conservative Party,1891,1891,6.2,1891,7496,GCCP
NZL,ACT New Zealand,1996,2002,7.1,2002,752,ACT
DJI,Union for the Presidential Majority,2003,2013,94.1,2008,7543,UMP
BEL,Christian-Democrat and Flemish / New Flemish Alliance,2007,2007,18.5,2007,756,CD&V/N-VA
BGR,Bulgarian Socialist Party,1990,1990,47.2,1990,757,BSP
COL,Social Party of National Unity,2006,2014,25.9,2010,759,P-U
BGR,Citizens for European Development of Bulgaria,2009,2014,39.7,2009,760,GERB
SVN,Slovenian Democratic Union,1990,1990,9.5,1990,761,SDZ
MNG,Mongolian People's Revolutionary Party,2012,2012,,2012,7623,MPRP
SVN,Slovenian People's Party,1990,2011,19.4,1996,764,SLS
POL,Solidarity,1989,1991,35,1989,767,S
ITA,List Di Pietro -- Italy of Values,2008,2008,4.4,2008,768,IdV
NIC,Sandinista National Liberation Front,1984,2011,66.5,1984,769,FSLN
AUT,Slovenian Clerical Party,1900,1900,5.3,1900,7705,SCP
AUT,Ukrainian National Democratic Party–Young Ruthenian Party,1907,1911,7.2,1911,7706,UNDPYRP
AUT,Czech Social Democratic Party,1907,1911,8.5,1907,7711,ČSSD
AUT,Czech Agrarian Party,1911,1911,5.7,1911,7712,RSZML
BOL,Barrientista National Union,1978,1978,,1978,7715,UNB
ARG,Nacional Union,1912,1912,8.7,1912,7717,NU
CRI,Independent National Republican Party,1932,1934,48.1,1934,7724,PRN
ECU,Pachakutic Movement,1997,1997,4.1,1997,7725,MP
ECU,New Country,1997,1997,6.3,1997,7726,NP
PAN,Government’s [no-patrty],1918,1918,60.6,1918,7727,P
PAN,Opposition [no-party],1918,1918,39.4,1918,7728,C
DJI,Majority (Pro-Government) [no-party],1973,1973,75.9,1973,7729,M
ITA,Monarchist National Party,1953,1953,6.9,1953,773,PNM
DJI,Moderate Opposition [no-party],1973,1973,15.1,1973,7730,OM
BGR,Governmental candidates [no-party],1938,1939,60.6,1938,7731,GC
BGR,Opposition candidates [no-party],1938,1939,42.3,1939,7732,OC
COM,Dialogue Proposition Action // Mwangaza,1992,1992,5.4,1992,7734,DPA
GRC,Deligiorgis [no-party],1899,1899,8.5,1899,7735,K
SRB,Pro-government [no-party],1886,1886,24,1886,7736,PG
AUS,Independent Free Trade,1894,1895,11.6,1894,7737,IFT
AUS,Independent Labour,1894,1894,5.7,1894,7738,IL
TON,Favoring Reforms [no-party],1987,1999,64.9,1993,7739,FR
LUX,Popular Independent Movement,1964,1964,6,1964,774,MPI
TON,Non-Reform Forces [no-party],1987,1999,60.6,1999,7740,NRF
AUS,Opposition Western Australia [no-party],1897,1897,27.4,1897,7741,OWA
AUS,Ministerial Queensland [no-party],1893,1899,49.3,1899,7742,MQ
JPN,Japan Democratic Party,1955,1955,36.6,1955,778,JDP
EST,Pro Patria Union,1999,2003,16.1,1999,779,I
BRA,Progressive Party / Brazilian Progressive Party (PPB),1994,2014,11.3,1998,781,PPB
GTM,Democratic Social Party,1995,1995,,1995,7888,PSD
MAR,Covenant Party,2007,2007,,2007,7889,AA
BEL,Reformist Movement,2003,2014,12.5,2007,789,MR
GTM,National Renewal Party,1982,1982,3,1982,7890,NRP
MYS,Sarawak National Party,1974,1974,5.6,1974,7891,SNAP
MYS,Malaysian Social Justice Party,1974,1974,5,1974,7892,PEKEMAS
THA,Mahachon Party / Great People's Party,2005,2005,8.3,2005,7894,PM
ISR,Joint List,2015,2015,10.6,2015,7912,JL
MNG,Mongolian National Progress Party,1990,1992,5.9,1990,7924,MNPP
MNG,United Party,1992,1992,1.3,1992,7925,UP
TUR,New Turkey Party (1961),1961,1961,13.7,1961,7926,YTP
DMA,Dominica United People's Party,1961,1966,32.1,1966,7927,DUPP
DMA,All Island Industrial and Farmers Party,1961,1961,8.1,1961,7928,AIIFP
DMA,LeBlanc Labour Party,1970,1970,50,1970,7929,LLP
DMA,Dominica Democratic Labour Party,1980,1980,19.7,1980,7930,DDLP
DMA,Dominica Liberation Movement Alliance,1980,1980,8.4,1980,7931,DLMA
GRC,New Democracy,1974,2015,54.4,1974,794,ND
ECU,Democratic Left,1979,2006,21.8,1988,797,ID
KEN,Forum for the Restoration of Democracy – People,2002,2002,6.7,2002,7971,FORD-P
HRV,Croatian People's Party – Liberal Democrats,1992,2015,8.3,2003,799,HNS
DNK,Centre Democrats,1973,1990,8.3,1981,800,CD
HKG,Liberal Party,1996,2004,14.5,1996,8001,Lib
HKG,Hong Kong Confederation of Trade Unions,2000,2000,7.3,2000,8002,HKCTU
HKG,United Democrats of Hong Kong,1991,1991,45.2,1991,8003,UDHK
HKG,Meeting Point,1991,1991,7.2,1991,8004,MP
HKG,Liberal Democratic Federation of Hong Kong,1991,1991,5.1,1991,8005,LDFHK
HKG,Hong Kong Progressive Alliance,1996,1996,10.5,1996,8006,HKPA
PSE,Hamas,2006,2006,44.5,2006,8011,H
ITA,Democratic Party,2008,2013,34,2008,802,PD
ITA,Democratic Party of the Left,1992,1994,20.4,1994,8054,PDS
