"country_short","cnty","party_name","year_first","year_last","share_year","vote_share","seats","TotalSeats","party_id"
"TUR","Turkey","Liberal Democratic Party (Liberal Demokrat Party) [LDP]","1999",2002,"1999",0.4,0,550,"TURP26"
"TUR","Turkey","Nationalist Labor Party (Milliyetci Calisma Partisi) [MCP]","1987",1987,"1987",2.9,0,0,"TURP27"
"TUR","Turkey","Nationalist Democracy Party (Milliyetci Demokrasi Partisi) [MDP])","1983",1983,"1983",23.3,0,0,"TURP28"
"TUR","Turkey","Nationalist Movement Party (Milliyetci Hareket Partisi) [MHP]","1969",2002,"1999",18,129,550,"TURP29"
"TUR","Turkey","(Anayol Partisi) [AP]","1961",1977,"1965",52.9,0,0,"TURP3"
"TUR","Turkey","National Party (Millet Partisi) [MP]","1965",2002,"1965",6.3,0,0,"TURP30"
"TUR","Turkey","National Salvation Party (Milli Selamet Partisi) [MSP]","1973",1977,"1973",11.8,0,0,"TURP31"
"TUR","Turkey","Freedom and Solidarity Party (Ozgurluk ve Dayanisma Partisi) [ODP]","1999",2002,"1999",0.8,0,550,"TURP32"
"TUR","Turkey","[RP]","1987",1995,"1995",21.4,0,0,"TURP33"
"TUR","Turkey","Social Democratic Populist Party (Sosyal Demokrat Halkci Parti) [SHP]","1987",1991,"1987",24.7,0,0,"TURP34"
"TUR","Turkey","Party for Socialist Power (Sosyalist Iktidar Partisi) [SIP]","1999",1999,"1999",0.1,0,550,"TURP35"
"TUR","Turkey","Felicity Party (Saadet Partisi) [SP]","1991",2002,"1991",2.9,0,0,"TURP36"
"TUR","Turkey","[TBP]","1969",1977,"1969",2.8,0,0,"TURP37"
"TUR","Turkey","Turkiye Komunist Partisi (Communist Party) [TKP]","2002",2002,"2002",0.2,0,550,"TURP38"
"TUR","Turkey","[TIP]","1965",1977,"1965",3,0,0,"TURP39"
"TUR","Turkey","(Buyuk Birlik Partisi) [BBP]","1999",2002,"1999",1.5,0,550,"TURP4"
"TUR","Turkey","[YDH]","1995",1995,"1995",0.5,0,0,"TURP40"
"TUR","Turkey","Rebirth Party (Yeniden Dogus Partisi) [YDP]","1995",1999,"1995",0.3,0,0,"TURP41"
"TUR","Turkey","Yurt Partisi [YP]","1995",2002,"2002",0.9,0,550,"TURP42"
"TUR","Turkey","[YPT]","1961",2002,"1961",13.7,0,0,"TURP43"
"TUR","Turkey","(Baris Partisi (Peace Party) [BP]","1999",1999,"1999",0.3,0,550,"TURP5"
"TUR","Turkey","(Bagimsiz Turkiye Partisi) [BTP]","2002",2002,"2002",0.5,0,550,"TURP6"
"TUR","Turkey","[CGP]","1969",1977,"1969",6.6,0,0,"TURP7"
"TUR","Turkey","Republican People's Party (Cumhuriyetci Halk Partisi) [CHP])","1961",2002,"1977",41.4,0,0,"TURP8"
"TUR","Turkey","[CKMP]","1961",1965,"1961",14,0,0,"TURP9"
"USA","United States","Democratic Party","1986",2000,"1986",54.1,250,421,"USAP1"
"USA","United States","American Constitution","2000",2000,"2000",0,0,433,"USAP10"
"USA","United States","Labor and Farm","1986",1986,"1986",0,0,421,"USAP103"
"USA","United States","Labor Maine","1986",1986,"1986",0,0,421,"USAP105"
"USA","United States","Land Water Legacy","1988",1988,"1988",0,0,419,"USAP106"
"USA","United States","La Rouche Was Right","1994",1994,"1994",0,0,422,"USAP108"
"USA","United States","Legal Marijuana Now","1998",1998,"1998",0,0,414,"USAP109"
"USA","United States","American Grass Roots Alternative","1992",1992,"1992",0.1,0,430,"USAP11"
"USA","United States","Let Freedom Ring","1986",1986,"1986",0,0,421,"USAP110"
"USA","United States","Liberal","1986",2000,"1998",0.1,0,414,"USAP111"
"USA","United States","Liberal/Green","1998",1998,"1998",0,0,414,"USAP112"
"USA","United States","Libertarian","1986",2000,"2000",1.6,0,433,"USAP113"
"USA","United States","Liberty","1990",1990,"1990",0,0,423,"USAP114"
"USA","United States","Liberty Union","1988",1998,"1998",0,0,414,"USAP116"
"USA","United States","Liberty Union/Citizens","1986",1986,"1986",0,0,421,"USAP117"
"USA","United States","Long Island First","1992",1994,"1994",0,0,422,"USAP118"
"USA","United States","American Heritage","1998",1998,"1998",0,0,414,"USAP12"
"USA","United States","Louanner Peters Party","1992",1992,"1992",0,0,430,"USAP120"
"USA","United States","Magerman for Congress","1992",1992,"1992",0,0,430,"USAP121"
"USA","United States","Minnesota Taxpayers","1998",1998,"1998",0,0,414,"USAP124"
"USA","United States","Miscellaneous","1992",1998,"1998",0,0,414,"USAP125"
"USA","United States","Mississippi Taxpayers","1994",1994,"1994",0,0,422,"USAP126"
"USA","United States","National Economic Recovery","1988",1988,"1988",0,0,419,"USAP128"
"USA","United States","Natural Law","1992",2000,"1996",0.6,0,429,"USAP129"
"USA","United States","American Independent","1990",2000,"1994",0.1,0,422,"USAP13"
"USA","United States","Natural Law/New Alliance","1992",1992,"1992",0,0,430,"USAP130"
"USA","United States","NEI","1986",1986,"1986",0,0,421,"USAP131"
"USA","United States","New Alliance","1986",1992,"1992",0,0,430,"USAP132"
"USA","United States","Socialist Worker","2000",2000,"2000",0,0,433,"USAP133"
"USA","United States","Nomination by Petition","1988",1998,"1998",0,0,414,"USAP134"
"USA","United States","None of Above","1992",1992,"1992",0,0,430,"USAP135"
"USA","United States","No Nonsense Government","1992",1992,"1992",0,0,430,"USAP137"
"USA","United States","Non-Partisan","1996",2000,"2000",0,0,433,"USAP138"
"USA","United States","No Party Affiliation","1990",1998,"1998",0,0,414,"USAP139"
"USA","United States","Americans","1996",1996,"1996",0,0,429,"USAP14"
"USA","United States","No Slogan","1988",1988,"1988",0,0,419,"USAP140"
"USA","United States","No Vote Cast","2000",2000,"2000",0,0,433,"USAP143"
"USA","United States","Other or Other Candidates","1986",2000,"1990",0.6,0,423,"USAP144"
"USA","United States","Over Vote","2000",2000,"2000",0,0,433,"USAP146"
"USA","United States","Pacific","1996",1998,"1998",0,0,414,"USAP147"
"USA","United States","Pacific Green","2000",2000,"2000",0,0,433,"USAP148"
"USA","United States","Patriot","1994",1998,"1998",0,0,414,"USAP149"
"USA","United States","American System Independent","1990",1990,"1990",0,0,423,"USAP15"
"USA","United States","Peace and Freedom","1986",1998,"1992",0.3,0,430,"USAP151"
"USA","United States","Peace Jobs and Justice","1988",1992,"1992",0,0,430,"USAP152"
"USA","United States","People Before Profits","1986",1986,"1986",0,0,421,"USAP153"
"USA","United States","People's Choice","1988",1988,"1988",0,0,419,"USAP154"
"USA","United States","People's Congressional Preference","1992",1992,"1992",0,0,430,"USAP155"
"USA","United States","Perot Choice","1992",1992,"1992",0,0,430,"USAP156"
"USA","United States","Perot Hispano American","1994",1994,"1994",0,0,422,"USAP157"
"USA","United States","Petitioning Candidate","1992",1992,"1992",0,0,430,"USAP159"
"USA","United States","An Independent Voice","1992",1992,"1992",0,0,430,"USAP16"
"USA","United States","Politicians Are Crooks","1992",1994,"1994",0,0,422,"USAP160"
"USA","United States","Poor Man's","1988",1988,"1988",0,0,419,"USAP161"
"USA","United States","Populist","1986",1992,"1990",0.1,0,423,"USAP162"
"USA","United States","Port Authority = Crooks","1986",1986,"1986",0,0,421,"USAP163"
"USA","United States","Pride and Honesty","1990",1990,"1990",0,0,423,"USAP164"
"USA","United States","Pro-Democracy Reform","1992",1992,"1992",0,0,430,"USAP165"
"USA","United States","Progressive Life Conservative","1988",1988,"1988",0,0,419,"USAP169"
"USA","United States","Anti-Federalist","1998",1998,"1998",0,0,414,"USAP17"
"USA","United States","Prolife","1986",1986,"1986",0,0,421,"USAP171"
"USA","United States","Prolife Anti-Abortion","1986",1986,"1986",0,0,421,"USAP172"
"USA","United States","Pro-Life Pro-Family Veteran","1992",1992,"1992",0,0,430,"USAP174"
"USA","United States","Protect Seniors","1996",1996,"1996",0,0,429,"USAP175"
"USA","United States","Public Power Alternative","1986",1986,"1986",0,0,421,"USAP176"
"USA","United States","Quality Congressional Representation","1986",1986,"1986",0,0,421,"USAP177"
"USA","United States","Ratepayers Against Lilco","1986",1986,"1986",0,0,421,"USAP178"
"USA","United States","Reform","1992",2000,"1998",0.4,0,414,"USAP179"
"USA","United States","Anti-Taxes","1992",1992,"1992",0,0,430,"USAP18"
"USA","United States","Restore Public Trust","1992",1992,"1992",0,0,430,"USAP182"
"USA","United States","Right-to-Life","1986",2000,"1994",0.2,0,422,"USAP183"
"USA","United States","Right to Vote","1990",1990,"1990",0,0,423,"USAP184"
"USA","United States","Ross Perot Independent","1992",1992,"1992",0,0,430,"USAP186"
"USA","United States","Save Medicare","1996",1996,"1996",0,0,429,"USAP187"
"USA","United States","Scattering","1986",2000,"1992",1.2,0,430,"USAP188"
"USA","United States","School Choice","2000",2000,"2000",0,0,433,"USAP189"
"USA","United States","AWG","1986",1986,"1986",0,0,421,"USAP19"
"USA","United States","Small is Beautiful","1986",1988,"1988",0,0,419,"USAP190"
"USA","United States","Socialist","1996",2000,"2000",0,0,433,"USAP191"
"USA","United States","Socialist Equality","1996",1996,"1996",0,0,429,"USAP192"
"USA","United States","Socialist Workers","1986",2000,"2000",0,0,433,"USAP194"
"USA","United States","Socialist Workers Campaign","1998",1998,"1998",0,0,414,"USAP195"
"USA","United States","Solidarity","1988",1990,"1990",0.1,0,423,"USAP196"
"USA","United States","Star Tax Cut","1998",1998,"1998",0,0,414,"USAP197"
"USA","United States","Stop Financing Communism","1986",1986,"1986",0,0,421,"USAP198"
"USA","United States","Stop Tax Increases","1992",1992,"1992",0,0,430,"USAP199"
"USA","United States","Republican Party","1986",2000,"1994",51.5,221,422,"USAP2"
"USA","United States","Ax Taxes","1994",1994,"1994",0,0,422,"USAP20"
"USA","United States","Tax Brake","1990",1990,"1990",0,0,423,"USAP200"
"USA","United States","Taxpayers","1994",1998,"1998",0,0,414,"USAP201"
"USA","United States","T.B.A. Green","1994",1994,"1994",0,0,422,"USAP202"
"USA","United States","Term Limits","1992",1998,"1998",0,0,414,"USAP203"
"USA","United States","The Independent Party","1992",1992,"1992",0,0,430,"USAP204"
"USA","United States","The People's Candidate","1992",1992,"1992",0,0,430,"USAP205"
"USA","United States","Time for Change","1988",1992,"1992",0,0,430,"USAP207"
"USA","United States","Tisch Independent Citizens","1990",1992,"1992",0,0,430,"USAP209"
"USA","United States","Back to Basics","1990",1990,"1990",0,0,423,"USAP21"
"USA","United States","Unaffiliated","1986",2000,"2000",0,0,433,"USAP210"
"USA","United States","Unenrolled","1992",2000,"2000",0,0,433,"USAP212"
"USA","United States","Unenrolled/Independent","1992",1992,"1992",0,0,430,"USAP213"
"USA","United States","United Citizens","2000",2000,"2000",0,0,433,"USAP214"
"USA","United States","United Independents","1994",1994,"1994",0,0,422,"USAP215"
"USA","United States","United We Serve","1994",1994,"1994",0,0,422,"USAP216"
"USA","United States","U.S. Taxpayers","1994",2000,"2000",0,0,433,"USAP218"
"USA","United States","Vermont Grass Roots","1996",2000,"2000",0,0,433,"USAP219"
"USA","United States","Basic Reformed Government","1992",1992,"1992",0,0,430,"USAP22"
"USA","United States","Virginia Reform","1996",1996,"1996",0,0,429,"USAP220"
"USA","United States","Vote Children '88","1988",1988,"1988",0,0,419,"USAP221"
"USA","United States","War Against Aids","1988",1988,"1988",0,0,419,"USAP222"
"USA","United States","We the People","1994",1994,"1994",0,0,422,"USAP223"
"USA","United States","Workers Against Concessions","1988",1988,"1988",0,0,419,"USAP224"
"USA","United States","Workers League","1986",1994,"1994",0,0,422,"USAP225"
"USA","United States","Worker's World","1990",1996,"1996",0,0,429,"USAP226"
"USA","United States","Working Class","1996",1996,"1996",0,0,429,"USAP227"
"USA","United States","Working Families","2000",2000,"2000",0.1,0,433,"USAP228"
"USA","United States","World Without War","1990",1990,"1990",0,0,423,"USAP229"
"USA","United States","Best","1994",1994,"1994",0,0,422,"USAP23"
"USA","United States","Write-in","1986",2000,"2000",0,0,433,"USAP230"
"USA","United States","You Gotta Believe","1992",1992,"1992",0,0,430,"USAP231"
"USA","United States","New Independent","1992",1992,"1992",0,0,430,"USAP232"
"USA","United States","Voters Rights","1992",1992,"1992",0,0,430,"USAP233"
"USA","United States","Economic Justice","1992",1992,"1992",0,0,430,"USAP234"
"USA","United States","Better Affordable Government","1990",1990,"1990",0,0,423,"USAP24"
"USA","United States","Blank/Scattering","1996",2000,"2000",1.5,0,433,"USAP25"
"USA","United States","Bronx Voters","1990",1990,"1990",0,0,423,"USAP26"
"USA","United States","Capitalist","1992",1994,"1994",0,0,422,"USAP29"
"USA","United States","A Connecticut Party","1992",1996,"1994",0.2,0,422,"USAP3"
"USA","United States","Cash for Congress","1994",1994,"1994",0,0,422,"USAP30"
"USA","United States","Change Congress","1992",1994,"1994",0,0,422,"USAP31"
"USA","United States","Citizen","1986",1986,"1986",0,0,421,"USAP33"
"USA","United States","Citizens Against Rising Electric Rates","1988",1988,"1988",0,0,419,"USAP34"
"USA","United States","Citizens First","2000",2000,"2000",0,0,433,"USAP35"
"USA","United States","Citizens with Szabo","1994",1994,"1994",0,0,422,"USAP36"
"USA","United States","Cleanup Congress","1992",1992,"1992",0,0,430,"USAP37"
"USA","United States","Communist","1988",1992,"1992",0,0,430,"USAP38"
"USA","United States","Concerned Citizens","1992",2000,"2000",0,0,433,"USAP39"
"USA","United States","A Delaware Party","1994",1994,"1994",0,0,422,"USAP4"
"USA","United States","Concerned Citizens Against LILCO","1986",1986,"1986",0,0,421,"USAP40"
"USA","United States","Concerns of People","1986",2000,"2000",0,0,433,"USAP41"
"USA","United States","Conscience for Congress","2000",2000,"2000",0,0,433,"USAP42"
"USA","United States","Constitution","1992",2000,"1998",0.4,0,414,"USAP43"
"USA","United States","Constitutional","1996",1998,"1998",0,0,414,"USAP44"
"USA","United States","Democracy in Action","1994",1994,"1994",0,0,422,"USAP47"
"USA","United States","Conservative","1986",2000,"1994",0.4,0,422,"USAP48"
"USA","United States","Alaskan Independence","1992",2000,"2000",0,0,433,"USAP5"
"USA","United States","Democratic Liberty Union","2000",2000,"2000",0,0,433,"USAP50"
"USA","United States","Democrat Nonpartisan League","1998",2000,"2000",0.2,1,433,"USAP51"
"USA","United States","Donald of Moorestown","1992",1992,"1992",0,0,430,"USAP53"
"USA","United States","Drug Fighter","1988",1988,"1988",0,0,419,"USAP54"
"USA","United States","Earth Federation","2000",2000,"2000",0,0,433,"USAP55"
"USA","United States","Economic Recovery","1992",1992,"1992",0,0,430,"USAP56"
"USA","United States","Effective Congress","1986",1986,"1986",0,0,421,"USAP57"
"USA","United States","Equality Brotherhood Justice","1992",1992,"1992",0,0,430,"USAP58"
"USA","United States","All People's Congress","1988",1988,"1988",0,0,419,"USAP6"
"USA","United States","Fair Trade","1986",1986,"1986",0,0,421,"USAP60"
"USA","United States","Fascist","1994",1994,"1994",0,0,422,"USAP61"
"USA","United States","Fed Up Party","1994",1994,"1994",0,0,422,"USAP62"
"USA","United States","For The People","1992",1992,"1992",0,0,430,"USAP63"
"USA","United States","Francis Worley Congress","1996",1996,"1996",0,0,429,"USAP64"
"USA","United States","Freedom","1996",1998,"1998",0,0,414,"USAP65"
"USA","United States","Freedom Equality Prosperity","1992",1992,"1992",0,0,430,"USAP66"
"USA","United States","Freedom for La Rouche","1992",1992,"1992",0,0,430,"USAP67"
"USA","United States","Fusion","1998",1998,"1998",0,0,414,"USAP68"
"USA","United States","God We Trust","1990",1990,"1990",0,0,423,"USAP69"
"USA","United States","Grassroots","1988",1996,"1996",0,0,429,"USAP70"
"USA","United States","Green","1992",2000,"2000",0.3,0,433,"USAP71"
"USA","United States","Gun Control","1994",1994,"1994",0,0,422,"USAP73"
"USA","United States","Independence","1996",2000,"2000",0.2,0,433,"USAP75"
"USA","United States","Independence Fusion","1992",1994,"1994",0,0,422,"USAP76"
"USA","United States","Independent","1986",2000,"1992",1.3,1,430,"USAP77"
"USA","United States","Independent American","1992",2000,"1998",0.1,0,414,"USAP78"
"USA","United States","Independent Congressional","1992",1992,"1992",0,0,430,"USAP79"
"USA","United States","American First Populist","1992",1992,"1992",0,0,430,"USAP8"
"USA","United States","Independent Conservative","1990",1990,"1990",0,0,423,"USAP80"
"USA","United States","Independent for Change","1992",1992,"1992",0,0,430,"USAP81"
"USA","United States","Independent for Freedom","1992",1992,"1992",0,0,430,"USAP82"
"USA","United States","Independent Grass Roots","1996",1996,"1996",0,0,429,"USAP83"
"USA","United States","Independent Maine Greens","1994",1994,"1994",0,0,422,"USAP84"
"USA","United States","Independent Neighbors","1992",1994,"1994",0,0,422,"USAP85"
"USA","United States","Independent Nomination","1994",1996,"1996",0,0,429,"USAP86"
"USA","United States","Independent People's Network","1992",1992,"1992",0,0,430,"USAP87"
"USA","United States","Independent Progressive Line","1988",1988,"1988",0,0,419,"USAP88"
"USA","United States","Independent Reform","1990",1996,"1996",0,0,429,"USAP89"
"USA","United States","American","1986",1994,"1994",0,0,422,"USAP9"
"USA","United States","Common Sense","1992",1992,"1992",0,0,430,"USAP90"
"USA","United States","Independents for Change","1992",1992,"1992",0,0,430,"USAP91"
"USA","United States","Independents for Perot","1992",1992,"1992",0,0,430,"USAP94"
"USA","United States","Independent Thinking","1992",1992,"1992",0,0,430,"USAP95"
"USA","United States","Independent Voters","1988",1992,"1992",0,0,430,"USAP96"
"USA","United States","Inflation Fighting Housewife","1986",1994,"1994",0,0,422,"USAP97"
"USA","United States","Jim Wham","1990",1990,"1990",0,0,423,"USAP98"
"USA","United States","Jobs","1988",1988,"1988",0,0,419,"USAP99"
"VEN","Venezuela","Democratic Action","1958",1988,"1983",49.9,113,200,"VENP1"
"VEN","Venezuela","Independents with Change","1983",1983,"1983",1,0,200,"VENP10"
"VEN","Venezuela","Socialist League","1978",1983,"1983",0.9,1,200,"VENP11"
"VEN","Venezuela","National Integration Movement","1978",1988,"1978",1.6,1,199,"VENP12"
"VEN","Venezuela","The Radical Cause","1983",1988,"1988",1.7,3,201,"VENP13"
"VEN","Venezuela","Nationalist Civic Crusade","1968",1973,"1968",11.1,21,208,"VENP14"
"VEN","Venezuela","Popular Democratic Front","1963",1973,"1963",9.6,16,178,"VENP15"
"VEN","Venezuela","Democratic National Front","1973",1973,"1973",0.3,0,200,"VENP16"
"VEN","Venezuela","Nationalist Revolutionary Party","1973",1973,"1973",0.1,0,200,"VENP17"
"VEN","Venezuela","[PSD]","1973",1973,"1973",0.3,0,200,"VENP18"
"VEN","Venezuela","National Action Movement","1973",1973,"1973",0.3,0,200,"VENP19"
"VEN","Venezuela","Committee of Independent Electoral Political Organization","1958",1988,"1978",39.8,84,199,"VENP2"
"VEN","Venezuela","Independent Democratic Movement","1973",1973,"1973",0.1,0,200,"VENP20"
"VEN","Venezuela","Popular Justicialist Movement","1973",1973,"1973",0.2,0,200,"VENP21"
"VEN","Venezuela","Integrationist National Party","1973",1973,"1973",0.7,1,200,"VENP22"
"VEN","Venezuela","Progressive Independents","1973",1973,"1973",0.6,0,200,"VENP23"
"VEN","Venezuela","Emancipatory Force","1973",1973,"1973",0.1,0,200,"VENP24"
"VEN","Venezuela","Common Cause","1978",1978,"1978",1.6,1,199,"VENP25"
"VEN","Venezuela","Democratic Action/Nacionalist Revolutionary Party","1973",1973,"1973",0,0,200,"VENP26"
"VEN","Venezuela","Nationalist Unity Front","1973",1978,"1973",0.4,0,200,"VENP27"
"VEN","Venezuela","Patriotic Revolutionary Alliance","1973",1973,"1973",0,0,200,"VENP28"
"VEN","Venezuela","Alianza Civica Nacional [ALCINA]","1973",1973,"1973",0,0,200,"VENP29"
"VEN","Venezuela","Movement Towards Socialism","1973",1983,"1978",6.2,11,199,"VENP3"
"VEN","Venezuela","Nationalist Independent Bloc","1973",1973,"1973",0,0,200,"VENP30"
"VEN","Venezuela","Popular Democratic","1973",1973,"1973",0,0,200,"VENP31"
"VEN","Venezuela","Communist Unitarian Vanguard","1978",1978,"1978",0.9,1,199,"VENP32"
"VEN","Venezuela","Popular Independent Front","1973",1973,"1973",0,0,200,"VENP33"
"VEN","Venezuela","Apureno Independent Movement","1973",1973,"1973",0,0,200,"VENP34"
"VEN","Venezuela","Venezuelan Popular Unity","1973",1973,"1973",0,0,200,"VENP35"
"VEN","Venezuela","Independent Electoral Group","1973",1973,"1973",0,0,200,"VENP36"
"VEN","Venezuela","Independent Victorious Renewal Action","1973",1973,"1973",0,0,200,"VENP37"
