cntry,essround,variable,ess_id,party,share,party_id,name_gsheet,partyfacts_id,partyfacts_name
SE,5,prtvtase,6,Socialdemokraterna,21.4,SE-2-6,Socialdemokraterna Social democrats/Social Democrats,487,S
SE,5,prtvtase,7,Vänsterpartiet,4,SE-1-7,Vänsterpartiet Left,830,V
SE,5,prtvtase,8,FI (Feministiskt initiativ),0.1,SE-7-8,FI Feministiskt initiativ,1240,Fi
SE,5,prtvtase,9,Junilistan,0.1,SE-5-9,Junilistan,1093,Jl
SE,5,prtvtase,10,Sverigedemokraterna,2.8,SE-7-10,Sverigedemokraterna,409,SD
SE,5,prtvtase,11,Annat parti,0.9,SE-7-11,Annat parti Other,NA,NA
SE,5,prtvtase,12,Not applicable,13.1,NA,NA,NA,NA
SE,5,prtvtase,13,Refusal,3.9,NA,NA,NA,NA
SE,5,prtvtase,14,Don't know,0.9,NA,NA,NA,NA
SE,5,prtvtase,15,No answer,0.2,NA,NA,NA,NA
SE,6,prtvtbse,1,Centern,4,SE-5-1,Centern Centre party/Centre Party,199,B/C
SE,6,prtvtbse,2,Folkpartiet liberalerna,6.3,SE-5-2,Liberals/Folkpartiet liberalerna,1274,Fpl / L
SE,6,prtvtbse,3,Kristdemokraterna,2.7,SE-1-3,Kristdemokraterna Christian democrats/Christian Democrats,651,KD
SE,6,prtvtbse,4,Miljöpartiet de gröna,7.6,SE-3-4,Miljöpartiet de gröna Green party/Green Party,456,MP
SE,6,prtvtbse,5,Moderata samlingspartiet,24.2,SE-4-5,Moderata samlingspartiet Conservative,690,AV / H / HP / M
SE,6,prtvtbse,6,Socialdemokraterna,24.5,SE-2-6,Socialdemokraterna Social democrats/Social Democrats,487,S
SE,6,prtvtbse,7,Vänsterpartiet,4.1,SE-1-7,Vänsterpartiet Left,830,V
SE,6,prtvtbse,8,FI (Feministiskt initiativ),0.1,SE-7-8,FI Feministiskt initiativ,1240,Fi
SE,6,prtvtbse,9,Piratpartiet,0.3,SE-7-9,Piratpartiet,1485,PP
SE,6,prtvtbse,10,Sverigedemokraterna,3.5,SE-7-10,Sverigedemokraterna,409,SD
SE,6,prtvtbse,11,Annat parti,0.7,SE-7-11,Annat parti Other,NA,NA
SE,6,prtvtbse,12,Not applicable,18,NA,NA,NA,NA
SE,6,prtvtbse,13,Refusal,0.8,NA,NA,NA,NA
SE,6,prtvtbse,14,Don't know,3.2,NA,NA,NA,NA
SE,7,prtvtbse,1,Centern,5.3,SE-5-1,Centern Centre party/Centre Party,199,B/C
SE,7,prtvtbse,2,Folkpartiet liberalerna,6.3,SE-5-2,Liberals/Folkpartiet liberalerna,1274,Fpl / L
SE,7,prtvtbse,3,Kristdemokraterna,3.7,SE-1-3,Kristdemokraterna Christian democrats/Christian Democrats,651,KD
SE,7,prtvtbse,4,Miljöpartiet de gröna,7.8,SE-3-4,Miljöpartiet de gröna Green party/Green Party,456,MP
SE,7,prtvtbse,5,Moderata samlingspartiet,21,SE-4-5,Moderata samlingspartiet Conservative,690,AV / H / HP / M
SE,7,prtvtbse,6,Socialdemokraterna,23.7,SE-2-6,Socialdemokraterna Social democrats/Social Democrats,487,S
SE,7,prtvtbse,7,Vänsterpartiet,4.9,SE-1-7,Vänsterpartiet Left,830,V
SE,7,prtvtbse,8,FI (Feministiskt initiativ),2.2,SE-7-8,FI Feministiskt initiativ,1240,Fi
SE,7,prtvtbse,9,Piratpartiet,0.4,SE-7-9,Piratpartiet,1485,PP
SE,7,prtvtbse,10,Sverigedemokraterna,4,SE-7-10,Sverigedemokraterna,409,SD
SE,7,prtvtbse,11,Annat parti,1.1,SE-7-11,Annat parti Other,NA,NA
SE,7,prtvtbse,12,Not applicable,14.3,NA,NA,NA,NA
SE,7,prtvtbse,13,Refusal,1.5,NA,NA,NA,NA
SE,7,prtvtbse,14,Don't know,4,NA,NA,NA,NA
SI,1,prtvtsi,1,Democratic Party of Pensioners of Slovenia (DESUS),1.6,SI-5-1,DESUS Democratic Party of Pensioners of Slovenia,467,DeSUS
SI,1,prtvtsi,2,Liberal Democracy of Slovenia (LDS),26.5,SI-3-2,LDS Liberal Democracy of Slovenia,975,LDS
SI,1,prtvtsi,3,Slovene People's Party (SLS),7.2,SI-1-3,SLS Slovene People's Party,764,SLS
SI,1,prtvtsi,4,Slovene National Party (SNS),1.5,SI-4-7,SNS Slovene National Party,96,SNS
SI,1,prtvtsi,5,Social Democratic Party of Slovenia (SDS),7.3,SI-2-1,SDS Social Democratic Party of Slovenia,472,SDS
SI,1,prtvtsi,6,New Slovenia - Christian People's Party (NSi),3.6,SI-1-6,NS New Slovenia -- Christian People's Party,1618,NSi
SI,1,prtvtsi,7,United List of Social Democrats (ZLSD),4.3,SI-2-3,ZLSD United List of Social Democrats,1403,SD/ZLSD
SI,1,prtvtsi,8,Slovene Youth Party (SMS),1.8,SI-1-8,SMS Slovene Youth Party,1401,SMS
SI,1,prtvtsi,9,Other,0.8,NA,NA,NA,NA
SI,1,prtvtsi,10,Not applicable,25.3,NA,NA,NA,NA
SI,1,prtvtsi,11,Refusal,6.1,NA,NA,NA,NA
SI,1,prtvtsi,12,Don't know,13.5,NA,NA,NA,NA
SI,1,prtvtsi,13,No answer,0.3,NA,NA,NA,NA
SI,2,prtvtasi,1,Slovenian Democratic Party - SDS,18.9,SI-2-1,SDS Social Democratic Party of Slovenia,472,SDS
SI,2,prtvtasi,2,Liberal Democracy of Slovenia - LDS,12.4,SI-3-2,LDS Liberal Democracy of Slovenia,975,LDS
SI,2,prtvtasi,3,United List of Social Democrats - ZLSD,6.3,SI-2-3,ZLSD United List of Social Democrats,1403,SD/ZLSD
SI,2,prtvtasi,4,New Slovenia - Christian Peoples Party - NSi,3.3,SI-1-6,NS New Slovenia -- Christian People's Party,1618,NSi
SI,2,prtvtasi,5,Slovene Peoples Party - SLS,2,SI-1-3,SLS Slovene People's Party,764,SLS
SI,2,prtvtasi,6,Slovene National Party - SNS,2.7,SI-4-7,SNS Slovene National Party,96,SNS
SI,2,prtvtasi,7,Democratic Party of Pensioners of Slovenia - DESUS,2.8,SI-5-1,DESUS Democratic Party of Pensioners of Slovenia,467,DeSUS
SI,2,prtvtasi,8,Other,3,NA,NA,NA,NA
SI,2,prtvtasi,9,Not applicable,34.3,NA,NA,NA,NA
SI,2,prtvtasi,10,Refusal,12.3,NA,NA,NA,NA
SI,2,prtvtasi,11,Don't know,1.7,NA,NA,NA,NA
SI,2,prtvtasi,12,No answer,0.4,NA,NA,NA,NA
SI,3,prtvtbsi,1,Democratic Party of Pensioners of Slovenia - DESUS,1.8,SI-5-1,DESUS Democratic Party of Pensioners of Slovenia,467,DeSUS
SI,3,prtvtbsi,2,Liberal Democracy of Slovenia - LDS,14.8,SI-3-2,LDS Liberal Democracy of Slovenia,975,LDS
SI,3,prtvtbsi,3,Slovene Peoples Party - SLS,4.3,SI-1-3,SLS Slovene People's Party,764,SLS
SI,3,prtvtbsi,4,Slovene National Party - SNS,2.3,SI-4-7,SNS Slovene National Party,96,SNS
SI,3,prtvtbsi,5,Slovenian Democratic Party- SDS,16.9,SI-2-1,SDS Social Democratic Party of Slovenia,472,SDS
SI,3,prtvtbsi,6,New Slovenia - Christian Peoples Party - NSi,3,SI-1-6,NS New Slovenia -- Christian People's Party,1618,NSi
SI,3,prtvtbsi,7,Social Democrats - SD,5,SI-4-8,SD Social Democrats,NA,NA
SI,3,prtvtbsi,8,Other,1.8,NA,NA,NA,NA
SI,3,prtvtbsi,9,Not applicable,30.6,NA,NA,NA,NA
SI,3,prtvtbsi,10,Refusal,6,NA,NA,NA,NA
SI,3,prtvtbsi,11,Don't know,13.6,NA,NA,NA,NA
SI,4,prtvtcsi,1,Democratic Party of Pensioners of Slovenia - DESUS,4.7,SI-5-1,DESUS Democratic Party of Pensioners of Slovenia,467,DeSUS
SI,4,prtvtcsi,2,Liberal Democracy of Slovenia - LDS,2.8,SI-3-2,LDS Liberal Democracy of Slovenia,975,LDS
SI,4,prtvtcsi,3,LIPA  - Party,0.5,SI-5-3,LIPA LIPA Party,881,LIPA
SI,4,prtvtcsi,4,New Slovenia - Christian Peoples Party - NSi,1.3,SI-1-6,NS New Slovenia -- Christian People's Party,1618,NSi
SI,4,prtvtcsi,5,Slovenian Democratic Party - SDS,15.1,SI-2-1,SDS Social Democratic Party of Slovenia,472,SDS
SI,4,prtvtcsi,6,Slovene Peoples Party - SLS,2.5,SI-1-3,SLS Slovene People's Party,764,SLS
SI,4,prtvtcsi,7,Slovene National Party - SNS,3.6,SI-4-7,SNS Slovene National Party,96,SNS
SI,4,prtvtcsi,8,Social Democrats - SD,22.2,SI-4-8,SD Social Democrats,NA,NA
SI,4,prtvtcsi,9,ZARES - New Politics,4.6,SI-4-9,ZARES New Politics,474,Zares
SI,4,prtvtcsi,10,Other,0.6,NA,NA,NA,NA
SI,4,prtvtcsi,11,Not applicable,29.5,NA,NA,NA,NA
SI,4,prtvtcsi,12,Refusal,10.7,NA,NA,NA,NA
SI,4,prtvtcsi,13,Don't know,1.5,NA,NA,NA,NA
SI,4,prtvtcsi,14,No answer,0.4,NA,NA,NA,NA
SI,5,prtvtcsi,1,Democratic Party of Pensioners of Slovenia - DESUS,4.1,SI-5-1,DESUS Democratic Party of Pensioners of Slovenia,467,DeSUS
SI,5,prtvtcsi,2,Liberal Democracy of Slovenia - LDS,3.6,SI-3-2,LDS Liberal Democracy of Slovenia,975,LDS
SI,5,prtvtcsi,3,LIPA  - Party,0.5,SI-5-3,LIPA LIPA Party,881,LIPA
SI,5,prtvtcsi,4,New Slovenia - Christian Peoples Party - NSi,1.8,SI-1-6,NS New Slovenia -- Christian People's Party,1618,NSi
SI,5,prtvtcsi,5,Slovenian Democratic Party - SDS,14,SI-2-1,SDS Social Democratic Party of Slovenia,472,SDS
SI,5,prtvtcsi,6,Slovene Peoples Party - SLS,2.4,SI-1-3,SLS Slovene People's Party,764,SLS
SI,5,prtvtcsi,7,Slovene National Party - SNS,1.6,SI-4-7,SNS Slovene National Party,96,SNS
SI,5,prtvtcsi,8,Social Democrats - SD,14.8,SI-4-8,SD Social Democrats,NA,NA
SI,5,prtvtcsi,9,ZARES - New Politics,2.4,SI-4-9,ZARES New Politics,474,Zares
SI,5,prtvtcsi,10,Other,0.6,NA,NA,NA,NA
SI,5,prtvtcsi,11,Not applicable,34.6,NA,NA,NA,NA
SI,5,prtvtcsi,12,Refusal,6.4,NA,NA,NA,NA
SI,5,prtvtcsi,13,Don't know,12.5,NA,NA,NA,NA
SI,5,prtvtcsi,14,No answer,0.6,NA,NA,NA,NA
SI,6,prtvtdsi,1,Democratic Party of Pensioners of Slovenia - DESUS,3.3,SI-5-1,DESUS Democratic Party of Pensioners of Slovenia,467,DeSUS
SI,6,prtvtdsi,2,Liberal Democracy of Slovenia - LDS,1.5,SI-3-2,LDS Liberal Democracy of Slovenia,975,LDS
SI,6,prtvtdsi,3,New Slovenia - Christian Peoples Party - NSi,2.1,SI-1-6,NS New Slovenia -- Christian People's Party,1618,NSi
SI,6,prtvtdsi,4,Slovenian Democratic Party - SDS,12.6,SI-2-1,SDS Social Democratic Party of Slovenia,472,SDS
SI,6,prtvtdsi,5,Slovene Peoples Party - SLS,3.2,SI-1-3,SLS Slovene People's Party,764,SLS
SI,6,prtvtdsi,6,Social Democrats - SD,11,SI-4-8,SD Social Democrats,NA,NA
SI,6,prtvtdsi,7,Positive Slovenia - PS,12.6,SI-6-7,PS Positive Slovenia,1773,LZJPS
SI,6,prtvtdsi,8,Civic List - DL,2.5,SI-6-8,DL Civic List,98,DL
SI,6,prtvtdsi,9,ZARES - New Politics,0.5,SI-4-9,ZARES New Politics,474,Zares
SI,6,prtvtdsi,10,Slovene National Party - SNS,0.8,SI-4-7,SNS Slovene National Party,96,SNS
SI,6,prtvtdsi,11,Party for Sustainable Development - TRS,0.2,SI-6-11,TRS Party for Sustainable Development,1015,TRS
SI,6,prtvtdsi,12,Other party,0.8,SI-7-12,Other,NA,NA
SI,6,prtvtdsi,13,Not applicable,31.3,NA,NA,NA,NA
SI,6,prtvtdsi,14,Refusal,7.9,NA,NA,NA,NA
SI,6,prtvtdsi,15,Don't know,9.1,NA,NA,NA,NA
SI,6,prtvtdsi,16,No answer,0.4,NA,NA,NA,NA
SI,7,prtvtesi,1,DESUS - Demokraticna stranka upokojencev Slovenije,4.7,SI-7-1,DESUS Demokraticna stranka upokojencev Slovenije,467,DeSUS
SI,7,prtvtesi,2,DL - Državljanska lista,0.1,SI-7-2,DL Državljanska lista,98,DL
SI,7,prtvtesi,3,NSI - Nova Slovenija – Kršcanski demokrati,2.8,SI-7-3,NSI Nova Slovenija – Kršcanski demokrati,1618,NSi
SI,7,prtvtesi,4,PS - Pozitivna Slovenija,1.1,SI-7-4,PS Pozitivna Slovenija,1773,LZJPS
SI,7,prtvtesi,5,SD - Socialni demokrati,5,SI-7-5,SDS Socialni demokrati,472,SDS
SI,7,prtvtesi,6,SDS - Slovenska demokratska stranka,7.4,SI-7-6,SDS Slovenska demokratska stranka,472,SDS
SI,7,prtvtesi,7,SLS  - Slovenska ljudska stranka,2.5,SI-7-7,SLS Slovenska ljudska stranka,764,SLS
SI,7,prtvtesi,8,SMC - Stranka Mira Cerarja,17.8,SI-7-8,SMC Stranka Mira Cerarja,3098,SMC
SI,7,prtvtesi,9,VERJAMEM - Stranka Igorja Šoltesa,0.2,SI-7-9,VERJAMEM Stranka Igorja Šoltesa,3205,V
SI,7,prtvtesi,10,ZAAB - Zavezništvo Alenke Bratušek,1.6,SI-7-10,ZAAB Zavezništvo Alenke Bratušek,3114,ZaAB
SI,7,prtvtesi,11,"ZL - Združena levica (DSD, IDS in Stranka TRS)",2.7,SI-7-11,"ZL Združena levica (DSD, IDS in Stranka TRS)",2276,ZL
SI,7,prtvtesi,12,Other party,1.3,SI-7-12,Other,NA,NA
SI,7,prtvtesi,13,Not applicable,34.8,NA,NA,NA,NA
SI,7,prtvtesi,14,Refusal,10.5,NA,NA,NA,NA
SI,7,prtvtesi,15,Don't know,6.2,NA,NA,NA,NA
SI,7,prtvtesi,16,No answer,1.6,NA,NA,NA,NA
SK,2,prtvtsk,1,HZDS Movement for a Democratic Slovakia,15.1,SK-2-1,HZDS Movement for a Democratic Slovakia,560,LS-HZDS
SK,2,prtvtsk,2,SDKU Slovak Democratic Christian Union,10.8,SK-2-2,SDKU Slovak Democratic Christian Union,1617,SDKU-DS
SK,2,prtvtsk,3,SMER,9.8,SK-4-3,SMER/SMER-S Social Democracy,311,Smer – SD
SK,2,prtvtsk,4,SMK Party of Hungarian Coalition,4.2,SK-3-4,SMK Party of Hungarian Coalition,349,SMK-MKP
SK,2,prtvtsk,5,KDH Christian Democratic Movement,4.7,SK-6-5,KDH Christian Democratic Movement,63,KDH
SK,2,prtvtsk,6,ANO New Citizen's Alliance,4.2,SK-2-6,ANO New Citizen's Alliance,217,ANO
SK,2,prtvtsk,7,KSS Communist Party of Slovakia,2.4,SK-2-7,KSS Communist Party of Slovakia,340,KSS
SK,2,prtvtsk,8,Other,4.4,NA,NA,NA,NA
SK,2,prtvtsk,9,Not applicable,30.2,NA,NA,NA,NA
SK,2,prtvtsk,10,Refusal,8.6,NA,NA,NA,NA
SK,2,prtvtsk,11,Don't know,4.9,NA,NA,NA,NA
SK,2,prtvtsk,12,No answer,0.8,NA,NA,NA,NA
SK,3,prtvtask,1,Movement for a Democratic Slovakia (HZDS),4.4,SK-2-1,HZDS Movement for a Democratic Slovakia,560,LS-HZDS
SK,3,prtvtask,2,Slovak Democratic Christian Union (SDKU),11.3,SK-2-2,SDKU Slovak Democratic Christian Union,1617,SDKU-DS
SK,3,prtvtask,3,SMER,22.4,SK-4-3,SMER/SMER-S Social Democracy,311,Smer – SD
SK,3,prtvtask,4,Party of Hungarian Coalition (SMK),5.9,SK-3-4,SMK Party of Hungarian Coalition,349,SMK-MKP
SK,3,prtvtask,5,Christian Democratic Movement (KDH),4.4,SK-6-5,KDH Christian Democratic Movement,63,KDH
SK,3,prtvtask,6,Slovak National Party (SNS),5.9,SK-3-6,SNS Slovak National Party,730,SNS
SK,3,prtvtask,7,Other,1.5,NA,NA,NA,NA
SK,3,prtvtask,8,Not applicable,34.8,NA,NA,NA,NA
SK,3,prtvtask,9,Refusal,8.1,NA,NA,NA,NA
SK,3,prtvtask,10,Don't know,1,NA,NA,NA,NA
SK,3,prtvtask,11,No answer,0.4,NA,NA,NA,NA
SK,4,prtvtask,1,Movement for a Democratic Slovakia (HZDS),5.7,SK-2-1,HZDS Movement for a Democratic Slovakia,560,LS-HZDS
SK,4,prtvtask,2,Slovak Democratic Christian Union (SDKU),11.3,SK-2-2,SDKU Slovak Democratic Christian Union,1617,SDKU-DS
SK,4,prtvtask,3,SMER,28.5,SK-4-3,SMER/SMER-S Social Democracy,311,Smer – SD
SK,4,prtvtask,4,Party of Hungarian Coalition (SMK),6.1,SK-3-4,SMK Party of Hungarian Coalition,349,SMK-MKP
SK,4,prtvtask,5,Christian Democratic Movement (KDH),6,SK-6-5,KDH Christian Democratic Movement,63,KDH
SK,4,prtvtask,6,Slovak National Party (SNS),5.6,SK-3-6,SNS Slovak National Party,730,SNS
SK,4,prtvtask,7,Other,0.9,NA,NA,NA,NA
SK,4,prtvtask,8,Not applicable,24.1,NA,NA,NA,NA
SK,4,prtvtask,9,Refusal,7.8,NA,NA,NA,NA
SK,4,prtvtask,10,Don't know,3.8,NA,NA,NA,NA
SK,4,prtvtask,11,No answer,0.2,NA,NA,NA,NA
SK,5,prtvtbsk,1,Slovak National Party (SNS),2,SK-3-6,SNS Slovak National Party,730,SNS
SK,5,prtvtbsk,2,Slovak Democratic Christian Union (SDKU),10.5,SK-2-2,SDKU Slovak Democratic Christian Union,1617,SDKU-DS
SK,5,prtvtbsk,3,SMER-Social Democracy,27.5,SK-4-3,SMER/SMER-S Social Democracy,311,Smer – SD
SK,5,prtvtbsk,4,Most-Híd,3.9,SK-5-4,Most-Híd,258,MH
SK,5,prtvtbsk,5,Christian Democratic Movement (KDH),7.3,SK-6-5,KDH Christian Democratic Movement,63,KDH
SK,5,prtvtbsk,6,Freedom and Solidarity (SaS),5,SK-5-6,Freedom and Solidarity,1386,SaS
SK,5,prtvtbsk,7,Other,3.8,NA,NA,NA,NA
SK,5,prtvtbsk,8,Not applicable,26.9,NA,NA,NA,NA
SK,5,prtvtbsk,9,Refusal,11.8,NA,NA,NA,NA
SK,5,prtvtbsk,10,Don't know,1,NA,NA,NA,NA
SK,5,prtvtbsk,11,No answer,0.4,NA,NA,NA,NA
SK,6,prtvtcsk,1,Ordinary People and Independent Personalities (OLaNO),3.4,SK-6-1,OL Ordinary People and Independent Personalities,2130,OĽaNO
SK,6,prtvtcsk,2,Slovak Democratic Christian Union (SDKU),6,SK-2-2,SDKU Slovak Democratic Christian Union,1617,SDKU-DS
SK,6,prtvtcsk,3,SMER-Social Democracy,31.7,SK-4-3,SMER/SMER-S Social Democracy,311,Smer – SD
SK,6,prtvtcsk,4,Most-Híd,3.2,SK-5-4,Most-Híd,258,MH
SK,6,prtvtcsk,5,Christian Democratic Movement (KDH),7.5,SK-6-5,KDH Christian Democratic Movement,63,KDH
SK,6,prtvtcsk,6,Freedom and Solidarity (SaS),3.8,SK-5-6,Freedom and Solidarity,1386,SaS
SK,6,prtvtcsk,7,Other,4.7,NA,NA,NA,NA
SK,6,prtvtcsk,8,Not applicable,24.8,NA,NA,NA,NA
SK,6,prtvtcsk,9,Refusal,13.3,NA,NA,NA,NA
SK,6,prtvtcsk,10,Don't know,1.2,NA,NA,NA,NA
SK,6,prtvtcsk,11,No answer,0.4,NA,NA,NA,NA
TR,2,prtvttr,1,AKP-Adalet ve Kalkinma Partisi,36.9,TR-4-1,AKP Adalet Kalkinma Partisi,306,AKP
TR,2,prtvttr,2,ANAP-Anavatan Partisi,1.4,TR-2-2,A P Anavatan Partisi,1190,ANAP
TR,2,prtvttr,3,BBP-Buyuk Birlik Partisi,0.1,TR-2-3,BBP Buyuk Birlik Partisi,1330,BBP
TR,2,prtvttr,4,CHP-Cumhuriyet Halk Partisi,8.4,TR-2-4,CHP Cumhuriyet Halk Partisi,1060,CHP
TR,2,prtvttr,5,DEHAP-DTH,4.1,TR-2-5,DEHAP-DTH,1355,DEHAP
TR,2,prtvttr,6,DSP-Demokratik Sol Parti,0.9,TR-4-7,DSP Demokratik Sol Parti,1740,DSP
TR,2,prtvttr,7,DYP-Dogru Yol Partisi,3.5,TR-2-7,DYP Dogru Yol Partisi,351,DYP
TR,2,prtvttr,8,GP-Genc Parti,0.9,TR-2-8,GP Genc Parti,159,GP
TR,2,prtvttr,9,MHP-Milliyetci Hareket Partisi,3.6,TR-2-9,MHP Milliyetci Hareket Partisi,1610,MHP
TR,2,prtvttr,10,ODP- Ozgurluk ve Dayanisma Partisi,0.1,TR-2-10,ODP Ozgurluk ve Dayanisma Partisi/Ozgurluk Dayanisma Partisi,2958,1-perc
TR,2,prtvttr,11,SP-Saadet Partisi,0.5,TR-4-12,SP Saadet Partisi,572,SP
TR,2,prtvttr,12,SHP-Sosyal Demokrat Halkci Parti,0.3,TR-2-12,SHP Sosyal Demokrat Halkci Parti,1060,CHP
TR,2,prtvttr,13,Other-minor parties,0.8,TR-2-13,Other,NA,NA
TR,2,prtvttr,14,Cast blank/invalid ballot,0.9,TR-2-14,Cast blank/invalid ballot,3090,tech
TR,2,prtvttr,15,Not applicable,25.9,NA,NA,NA,NA
TR,2,prtvttr,17,Don't know,2.2,NA,NA,NA,NA
TR,2,prtvttr,18,No answer,9.6,NA,NA,NA,NA
TR,4,prtvtatr,1,Adalet Kalkinma Partisi (AKP),31.4,TR-4-1,AKP Adalet Kalkinma Partisi,306,AKP
TR,4,prtvtatr,2,Anavatan Partisi (ANAP),0.1,TR-2-2,A P Anavatan Partisi,1190,ANAP
TR,4,prtvtatr,3,Buyuk Birlik Partisi (BBP),0,TR-2-3,BBP Buyuk Birlik Partisi,1330,BBP
TR,4,prtvtatr,4,Cumhuriyet Halk Partisi (CHP),9.6,TR-2-4,CHP Cumhuriyet Halk Partisi,1060,CHP
TR,4,prtvtatr,5,Demokrat Parti (DP),1.4,TR-4-5,DP Demokrat Parti,899,DP
TR,4,prtvtatr,6,Demokratik Toplum Partisi (DTP),2.4,TR-4-6,DTP Demokratik Toplum Partisi,1606,DTP
TR,4,prtvtatr,7,Demokratik Sol Parti (DSP),0.4,TR-4-7,DSP Demokratik Sol Parti,1740,DSP
TR,4,prtvtatr,9,Isci Partisi (IP),0.2,TR-4-9,IP Isci Partisi,2958,1-perc
TR,4,prtvtatr,10,Milliyetci Hareket Partisi (MHP),4.2,TR-2-9,MHP Milliyetci Hareket Partisi,1610,MHP
TR,4,prtvtatr,11,Ozgurluk Dayanisma Partisi (ODP),0.2,TR-2-10,ODP Ozgurluk ve Dayanisma Partisi/Ozgurluk Dayanisma Partisi,2958,1-perc
TR,4,prtvtatr,12,Saadet Partisi (SP),0.9,TR-4-12,SP Saadet Partisi,572,SP
TR,4,prtvtatr,13,Sosyal Demokrat Halkci Parti (SHP),0.1,TR-2-12,SHP Sosyal Demokrat Halkci Parti,1060,CHP
TR,4,prtvtatr,14,T. Komunist Partisi (TKP),0,TR-4-14,TKP T. Komunist Partisi,2958,1-perc
TR,4,prtvtatr,15,Other party or independent candidate,1.2,TR-4-15,Other party or independent candidate,NA,NA
TR,4,prtvtatr,16,Cast invalid vote,1.8,TR-4-16,Cast invalid vote,3090,tech
TR,4,prtvtatr,17,Not applicable,22.9,NA,NA,NA,NA
TR,4,prtvtatr,18,Refusal,21.6,NA,NA,NA,NA
TR,4,prtvtatr,19,Don't know,1.4,NA,NA,NA,NA
UA,2,prtvtua,1,Communist Party of Ukraine,9.8,UA-2-1,Communist Party of Ukraine/Communist party of Ukraine,2220,KPU
UA,2,prtvtua,2,Election bloc of Political Parties 'Victor Yushchenko Bloc ',26,UA-2-2,Victor Yushchenko Bloc,2228,BYuT
UA,2,prtvtua,3,Election bloc of Political Parties 'Democratic Party of Ukra,0.4,UA-2-3,Democratic Party of Ukraine,NA,NA
UA,2,prtvtua,5,Election bloc of Political Parties 'Nataliya Vitrenko Bloc',2.4,UA-2-5,Nataliya Vitrenko Bloc,2208,PSPU
UA,2,prtvtua,6,The Green Party of Ukraine,1.7,UA-2-6,The Green Party of Ukraine,2226,PZU
UA,2,prtvtua,8,Communist Party of Workers and Peasants,0.4,UA-2-8,Communist Party of Workers and Peasants,NA,NA
UA,2,prtvtua,9,All-Ukrainian Party 'New Power',0,UA-2-9,All-Ukrainian Party 'New Power',NA,NA
UA,2,prtvtua,10,Election bloc of Political Parties 'Juliya Tymoshenko electi,2.3,UA-2-10,Juliya Tymoshenko election,2228,BYuT
UA,2,prtvtua,11,Party of Rehabilitation of Invalids of Ukraine,0.1,UA-2-11,Party of Rehabilitation of Invalids of Ukraine,NA,NA
UA,2,prtvtua,12,Communist Party of Ukraine (renew),0.5,UA-2-12,Communist Party of Ukraine (renew),NA,NA
UA,2,prtvtua,13,Socialist Party of Ukraine,3.7,UA-2-13,Socialist Party of Ukraine/Socialist party of Ukraine,2211,SPU
UA,2,prtvtua,14,Election bloc of Political Parties 'For One Ukraine!',6.1,UA-2-14,For One Ukraine!,2224,ZYU
UA,2,prtvtua,15,Election bloc of Political Parties 'Unity',0.1,UA-2-15,Unity,NA,NA
UA,2,prtvtua,16,All-Ukrainian Labor Party,0,UA-2-16,All-Ukrainian Labor Party,NA,NA
UA,2,prtvtua,17,Liberal Party of Ukraine (renew),0,UA-2-17,Liberal Party of Ukraine (renew),NA,NA
UA,2,prtvtua,20,Election bloc of Political Parties 'Team of Winter Generatio,0.3,UA-2-20,Team of Winter Generation,NA,NA
UA,2,prtvtua,22,Peasant Party of Ukraine,0.1,UA-2-22,Peasant Party of Ukraine,NA,NA
UA,2,prtvtua,23,Social-Democratic Party of Ukraine (united),2.6,UA-2-23,Social-Democratic Party of Ukraine (united),2210,SDPU(O)
UA,2,prtvtua,24,Election bloc of Political Parties 'People's Movement of Ukr,0.8,UA-2-24,People's Movement of Ukrarine,NA,NA
UA,2,prtvtua,26,"Election bloc of Political Parties 'ZUBR' (For Ukraine, Byel",0,UA-2-26,"ZUBR For Ukraine, Byel",NA,NA
UA,2,prtvtua,27,Ukrainian Sea Party,0,UA-2-27,Ukrainian Sea Party,NA,NA
UA,2,prtvtua,28,Ukrainian Political Party 'Christian Movement',0.1,UA-2-28,Ukrainian Political Party 'Christian Movement',NA,NA
UA,2,prtvtua,29,Social-democratic Party of Ukraine,0.5,UA-2-29,Social-democratic Party of Ukraine,NA,NA
UA,2,prtvtua,30,Election bloc of Political Parties 'Ruses bloc',0,UA-2-30,Ruses bloc,NA,NA
UA,2,prtvtua,31,'Woman for the Future' All-Ukrainian Political Union,0.7,NA,NA,NA,NA
UA,2,prtvtua,32,Political Party 'Apple',0.2,UA-2-32,Political Party 'Apple',NA,NA
UA,2,prtvtua,33,Party 'New Generation of Ukraine',0.1,UA-2-33,Party 'New Generation of Ukraine',NA,NA
UA,2,prtvtua,34,Other (WRITE DOWN) ___,2.6,UA-2-34,Other (WRITE DOWN) ___,NA,NA
UA,2,prtvtua,34,Other (WRITE DOWN) ___,2.6,UA-2-34,Other,NA,NA
UA,2,prtvtua,35,Not applicable,21.2,NA,NA,NA,NA
UA,2,prtvtua,36,Refusal,3.4,NA,NA,NA,NA
UA,2,prtvtua,37,Don't know,13.1,NA,NA,NA,NA
UA,3,prtvtaua,1,Party of Regions,31.5,UA-5-5,Party of Regions/Party of regions,2234,PR
UA,3,prtvtaua,2,Bloc of Yulia Tymoshenko,14.4,UA-3-2,Bloc of Yulia Tymoshenko,2228,BYuT
