ess_cntry,essround,ess_variable,ess_party,ess_party_id,ess_id,first_ess_id,country
NL,9,prtvtgnl,Forum for Democracy,13,NL-9-13-v,NL-9-13-v,NLD
NL,9,prtvtgnl,Article 1,14,NL-9-14-v,NL-9-14-v,NLD
NL,9,prtvtgnl,Other,16,NL-9-16-v,NL-1-11-v,NLD
NL,9,prtvtgnl,Blanc,17,NL-9-17-v,NL-2-13-v,NLD
NL,9,prtclfnl,People's Party for Freedom and Democracy,1,NL-9-1-c,NL-1-3-c,NLD
NL,9,prtclfnl,Labour Party,2,NL-9-2-c,NL-1-2-c,NLD
NL,9,prtclfnl,Party for Freedom,3,NL-9-3-c,NL-4-11-c,NLD
NL,9,prtclfnl,Socialist Party,4,NL-9-4-c,NL-1-7-c,NLD
NL,9,prtclfnl,Christian Democratic Appeal,5,NL-9-5-c,NL-1-1-c,NLD
NL,9,prtclfnl,Democrats '66,6,NL-9-6-c,NL-1-5-c,NLD
NL,9,prtclfnl,Christian Union,7,NL-9-7-c,NL-1-8-c,NLD
NL,9,prtclfnl,Green Left,8,NL-9-8-c,NL-1-6-c,NLD
NL,9,prtclfnl,Reformed Political Party,9,NL-9-9-c,NL-1-10-c,NLD
NL,9,prtclfnl,Party for the Animals,10,NL-9-10-c,NL-2-11-c,NLD
NL,9,prtclfnl,50PLUS,11,NL-9-11-c,NL-6-12-c,NLD
NL,9,prtclfnl,DENK,12,NL-9-12-c,NL-9-12-c,NLD
NL,9,prtclfnl,Forum for Democracy,13,NL-9-13-c,NL-9-13-c,NLD
NL,9,prtclfnl,Article 1,14,NL-9-14-c,NL-9-14-c,NLD
NL,9,prtclfnl,Other,16,NL-9-16-c,NL-1-11-c,NLD
NL,10,prtvthnl,People's Party for Freedom and Democracy,1,NL-10-1-v,NL-1-3-v,NLD
NL,10,prtvthnl,Labour Party,2,NL-10-2-v,NL-1-2-v,NLD
NL,10,prtvthnl,Party for Freedom,3,NL-10-3-v,NL-4-11-v,NLD
NL,10,prtvthnl,Socialist Party,4,NL-10-4-v,NL-1-7-v,NLD
NL,10,prtvthnl,Christian Democratic Appeal,5,NL-10-5-v,NL-1-1-v,NLD
NL,10,prtvthnl,Democrats '66,6,NL-10-6-v,NL-1-5-v,NLD
NL,10,prtvthnl,Christian Union,7,NL-10-7-v,NL-1-8-v,NLD
NL,10,prtvthnl,Green Left,8,NL-10-8-v,NL-1-6-v,NLD
NL,10,prtvthnl,Reformed Political Party,9,NL-10-9-v,NL-1-10-v,NLD
NL,10,prtvthnl,Party for the Animals,10,NL-10-10-v,NL-2-11-v,NLD
NL,10,prtvthnl,50PLUS,11,NL-10-11-v,NL-6-12-v,NLD
NL,10,prtvthnl,DENK,12,NL-10-12-v,NL-9-12-v,NLD
NL,10,prtvthnl,Forum for Democracy,13,NL-10-13-v,NL-9-13-v,NLD
NL,10,prtvthnl,Article 1,14,NL-10-14-v,NL-9-14-v,NLD
NL,10,prtvthnl,Volt,15,NL-10-15-v,NL-10-15-v,NLD
NL,10,prtvthnl,JA21,16,NL-10-16-v,NL-10-16-v,NLD
NL,10,prtvthnl,BoerBurgerBeweging,17,NL-10-17-v,NL-10-17-v,NLD
NL,10,prtvthnl,Blanc,18,NL-10-18-v,NL-2-13-v,NLD
NL,10,prtvthnl,Other,31,NL-10-31-v,NL-1-11-v,NLD
NL,10,prtclgnl,People's Party for Freedom and Democracy,1,NL-10-1-c,NL-1-3-c,NLD
NL,10,prtclgnl,Labour Party,2,NL-10-2-c,NL-1-2-c,NLD
NL,10,prtclgnl,Party for Freedom,3,NL-10-3-c,NL-4-11-c,NLD
NL,10,prtclgnl,Socialist Party,4,NL-10-4-c,NL-1-7-c,NLD
NL,10,prtclgnl,Christian Democratic Appeal,5,NL-10-5-c,NL-1-1-c,NLD
NL,10,prtclgnl,Democrats '66,6,NL-10-6-c,NL-1-5-c,NLD
NL,10,prtclgnl,Christian Union,7,NL-10-7-c,NL-1-8-c,NLD
NL,10,prtclgnl,Green Left,8,NL-10-8-c,NL-1-6-c,NLD
NL,10,prtclgnl,Reformed Political Party,9,NL-10-9-c,NL-1-10-c,NLD
NL,10,prtclgnl,Party for the Animals,10,NL-10-10-c,NL-2-11-c,NLD
NL,10,prtclgnl,50PLUS,11,NL-10-11-c,NL-6-12-c,NLD
NL,10,prtclgnl,DENK,12,NL-10-12-c,NL-9-12-c,NLD
NL,10,prtclgnl,Forum for Democracy,13,NL-10-13-c,NL-9-13-c,NLD
NL,10,prtclgnl,Article 1,14,NL-10-14-c,NL-9-14-c,NLD
NL,10,prtclgnl,Volt,15,NL-10-15-c,NL-10-15-c,NLD
NL,10,prtclgnl,JA21,16,NL-10-16-c,NL-10-16-c,NLD
NL,10,prtclgnl,BoerBurgerBeweging,17,NL-10-17-c,NL-10-17-c,NLD
NL,10,prtclgnl,Pieter Omtzigt,18,NL-10-18-c,NL-10-18-c,NLD
NL,10,prtclgnl,Belang van Nederland,19,NL-10-19-c,NL-10-19-c,NLD
NL,10,prtclgnl,Other,31,NL-10-31-c,NL-1-11-c,NLD
NL,11,prtvtinl,People's Party for Freedom and Democracy,1,NL-11-1-v,NL-1-3-v,NLD
NL,11,prtvtinl,Labour Party,2,NL-11-2-v,NL-1-2-v,NLD
NL,11,prtvtinl,Party for Freedom,3,NL-11-3-v,NL-4-11-v,NLD
NL,11,prtvtinl,Socialist Party,4,NL-11-4-v,NL-1-7-v,NLD
NL,11,prtvtinl,Christian Democratic Appeal,5,NL-11-5-v,NL-1-1-v,NLD
NL,11,prtvtinl,Democrats '66,6,NL-11-6-v,NL-1-5-v,NLD
NL,11,prtvtinl,Christian Union,7,NL-11-7-v,NL-1-8-v,NLD
NL,11,prtvtinl,Green Left,8,NL-11-8-v,NL-1-6-v,NLD
NL,11,prtvtinl,Reformed Political Party,9,NL-11-9-v,NL-1-10-v,NLD
NL,11,prtvtinl,Party for the Animals,10,NL-11-10-v,NL-2-11-v,NLD
NL,11,prtvtinl,50PLUS,11,NL-11-11-v,NL-6-12-v,NLD
NL,11,prtvtinl,DENK,12,NL-11-12-v,NL-9-12-v,NLD
NL,11,prtvtinl,Forum for Democracy,13,NL-11-13-v,NL-9-13-v,NLD
NL,11,prtvtinl,Artikel1/Bij1,14,NL-11-14-v,NL-9-14-v,NLD
NL,11,prtvtinl,Volt,15,NL-11-15-v,NL-10-15-v,NLD
NL,11,prtvtinl,JA21,16,NL-11-16-v,NL-10-16-v,NLD
NL,11,prtvtinl,BoerBurgerBeweging,17,NL-11-17-v,NL-10-17-v,NLD
NL,11,prtvtinl,Blanc,18,NL-11-18-v,NL-2-13-v,NLD
NL,11,prtvtinl,Other,31,NL-11-31-v,NL-1-11-v,NLD
NL,11,prtclhnl,People's Party for Freedom and Democracy,1,NL-11-1-c,NL-1-3-c,NLD
NL,11,prtclhnl,Labour Party,2,NL-11-2-c,NL-1-2-c,NLD
NL,11,prtclhnl,Party for Freedom,3,NL-11-3-c,NL-4-11-c,NLD
NL,11,prtclhnl,Socialist Party,4,NL-11-4-c,NL-1-7-c,NLD
NL,11,prtclhnl,Christian Democratic Appeal,5,NL-11-5-c,NL-1-1-c,NLD
NL,11,prtclhnl,Democrats '66,6,NL-11-6-c,NL-1-5-c,NLD
NL,11,prtclhnl,Christian Union,7,NL-11-7-c,NL-1-8-c,NLD
NL,11,prtclhnl,Green Left,8,NL-11-8-c,NL-1-6-c,NLD
NL,11,prtclhnl,Reformed Political Party,9,NL-11-9-c,NL-1-10-c,NLD
NL,11,prtclhnl,Party for the Animals,10,NL-11-10-c,NL-2-11-c,NLD
NL,11,prtclhnl,50PLUS,11,NL-11-11-c,NL-6-12-c,NLD
NL,11,prtclhnl,DENK,12,NL-11-12-c,NL-9-12-c,NLD
NL,11,prtclhnl,Forum for Democracy,13,NL-11-13-c,NL-9-13-c,NLD
NL,11,prtclhnl,Artikel1/Bij1,14,NL-11-14-c,NL-9-14-c,NLD
NL,11,prtclhnl,Volt,15,NL-11-15-c,NL-10-15-c,NLD
NL,11,prtclhnl,JA21,16,NL-11-16-c,NL-10-16-c,NLD
NL,11,prtclhnl,BoerBurgerBeweging,17,NL-11-17-c,NL-10-17-c,NLD
NL,11,prtclhnl,Omtzigt/NSC,18,NL-11-18-c,NL-11-18-c,NLD
NL,11,prtclhnl,Other,31,NL-11-31-c,NL-1-11-c,NLD
NO,1,prtvtno,Rød Valgallianse,1,NO-1-1-v,NO-1-1-v,NOR
NO,1,prtvtno,Sosialistisk Venstreparti,2,NO-1-2-v,NO-1-2-v,NOR
NO,1,prtvtno,Det norske Arbeiderparti,3,NO-1-3-v,NO-1-3-v,NOR
NO,1,prtvtno,Venstre,4,NO-1-4-v,NO-1-4-v,NOR
NO,1,prtvtno,Kristelig Folkeparti,5,NO-1-5-v,NO-1-5-v,NOR
NO,1,prtvtno,Senterpartiet,6,NO-1-6-v,NO-1-6-v,NOR
NO,1,prtvtno,Høyre,7,NO-1-7-v,NO-1-7-v,NOR
NO,1,prtvtno,Fremskrittspartiet,8,NO-1-8-v,NO-1-8-v,NOR
NO,1,prtvtno,Kystpartiet,9,NO-1-9-v,NO-1-9-v,NOR
NO,1,prtvtno,Other,10,NO-1-10-v,NO-1-10-v,NOR
NO,1,prtclno,Rød Valgallianse,1,NO-1-1-c,NO-1-1-c,NOR
NO,1,prtclno,Sosialistisk Venstreparti,2,NO-1-2-c,NO-1-2-c,NOR
NO,1,prtclno,Det norske Arbeiderparti,3,NO-1-3-c,NO-1-3-c,NOR
NO,1,prtclno,Venstre,4,NO-1-4-c,NO-1-4-c,NOR
NO,1,prtclno,Kristelig Folkeparti,5,NO-1-5-c,NO-1-5-c,NOR
NO,1,prtclno,Senterpartiet,6,NO-1-6-c,NO-1-6-c,NOR
NO,1,prtclno,Høyre,7,NO-1-7-c,NO-1-7-c,NOR
NO,1,prtclno,Fremskrittspartiet,8,NO-1-8-c,NO-1-8-c,NOR
NO,1,prtclno,Kystpartiet,9,NO-1-9-c,NO-1-9-c,NOR
NO,1,prtclno,Other,10,NO-1-10-c,NO-1-10-c,NOR
NO,2,prtvtno,Rød Valgallianse,1,NO-2-1-v,NO-1-1-v,NOR
NO,2,prtvtno,Sosialistisk Venstreparti,2,NO-2-2-v,NO-1-2-v,NOR
NO,2,prtvtno,Det norske Arbeiderparti,3,NO-2-3-v,NO-1-3-v,NOR
NO,2,prtvtno,Venstre,4,NO-2-4-v,NO-1-4-v,NOR
NO,2,prtvtno,Kristelig Folkeparti,5,NO-2-5-v,NO-1-5-v,NOR
NO,2,prtvtno,Senterpartiet,6,NO-2-6-v,NO-1-6-v,NOR
NO,2,prtvtno,Høyre,7,NO-2-7-v,NO-1-7-v,NOR
NO,2,prtvtno,Fremskrittspartiet,8,NO-2-8-v,NO-1-8-v,NOR
NO,2,prtvtno,Kystpartiet,9,NO-2-9-v,NO-1-9-v,NOR
NO,2,prtvtno,Other,10,NO-2-10-v,NO-1-10-v,NOR
NO,2,prtclno,Rød Valgallianse,1,NO-2-1-c,NO-1-1-c,NOR
NO,2,prtclno,Sosialistisk Venstreparti,2,NO-2-2-c,NO-1-2-c,NOR
NO,2,prtclno,Det norske Arbeiderparti,3,NO-2-3-c,NO-1-3-c,NOR
NO,2,prtclno,Venstre,4,NO-2-4-c,NO-1-4-c,NOR
NO,2,prtclno,Kristelig Folkeparti,5,NO-2-5-c,NO-1-5-c,NOR
NO,2,prtclno,Senterpartiet,6,NO-2-6-c,NO-1-6-c,NOR
NO,2,prtclno,Høyre,7,NO-2-7-c,NO-1-7-c,NOR
NO,2,prtclno,Fremskrittspartiet,8,NO-2-8-c,NO-1-8-c,NOR
NO,2,prtclno,Kystpartiet,9,NO-2-9-c,NO-1-9-c,NOR
NO,2,prtclno,Other,10,NO-2-10-c,NO-1-10-c,NOR
NO,3,prtvtno,Rød Valgallianse,1,NO-3-1-v,NO-1-1-v,NOR
NO,3,prtvtno,Sosialistisk Venstreparti,2,NO-3-2-v,NO-1-2-v,NOR
NO,3,prtvtno,Det norske Arbeiderparti,3,NO-3-3-v,NO-1-3-v,NOR
NO,3,prtvtno,Venstre,4,NO-3-4-v,NO-1-4-v,NOR
NO,3,prtvtno,Kristelig Folkeparti,5,NO-3-5-v,NO-1-5-v,NOR
NO,3,prtvtno,Senterpartiet,6,NO-3-6-v,NO-1-6-v,NOR
NO,3,prtvtno,Høyre,7,NO-3-7-v,NO-1-7-v,NOR
NO,3,prtvtno,Fremskrittspartiet,8,NO-3-8-v,NO-1-8-v,NOR
NO,3,prtvtno,Kystpartiet,9,NO-3-9-v,NO-1-9-v,NOR
NO,3,prtvtno,Other,10,NO-3-10-v,NO-1-10-v,NOR
NO,3,prtclno,Rød Valgallianse,1,NO-3-1-c,NO-1-1-c,NOR
NO,3,prtclno,Sosialistisk Venstreparti,2,NO-3-2-c,NO-1-2-c,NOR
NO,3,prtclno,Det norske Arbeiderparti,3,NO-3-3-c,NO-1-3-c,NOR
NO,3,prtclno,Venstre,4,NO-3-4-c,NO-1-4-c,NOR
NO,3,prtclno,Kristelig Folkeparti,5,NO-3-5-c,NO-1-5-c,NOR
NO,3,prtclno,Senterpartiet,6,NO-3-6-c,NO-1-6-c,NOR
NO,3,prtclno,Høyre,7,NO-3-7-c,NO-1-7-c,NOR
NO,3,prtclno,Fremskrittspartiet,8,NO-3-8-c,NO-1-8-c,NOR
NO,3,prtclno,Kystpartiet,9,NO-3-9-c,NO-1-9-c,NOR
NO,3,prtclno,Other,10,NO-3-10-c,NO-1-10-c,NOR
NO,4,prtvtno,Rød Valgallianse,1,NO-4-1-v,NO-1-1-v,NOR
NO,4,prtvtno,Sosialistisk Venstreparti,2,NO-4-2-v,NO-1-2-v,NOR
NO,4,prtvtno,Det norske Arbeiderparti,3,NO-4-3-v,NO-1-3-v,NOR
NO,4,prtvtno,Venstre,4,NO-4-4-v,NO-1-4-v,NOR
NO,4,prtvtno,Kristelig Folkeparti,5,NO-4-5-v,NO-1-5-v,NOR
NO,4,prtvtno,Senterpartiet,6,NO-4-6-v,NO-1-6-v,NOR
NO,4,prtvtno,Høyre,7,NO-4-7-v,NO-1-7-v,NOR
NO,4,prtvtno,Fremskrittspartiet,8,NO-4-8-v,NO-1-8-v,NOR
NO,4,prtvtno,Kystpartiet,9,NO-4-9-v,NO-1-9-v,NOR
NO,4,prtvtno,Other,10,NO-4-10-v,NO-1-10-v,NOR
NO,4,prtclno,Rød Valgallianse,1,NO-4-1-c,NO-1-1-c,NOR
NO,4,prtclno,Sosialistisk Venstreparti,2,NO-4-2-c,NO-1-2-c,NOR
NO,4,prtclno,Det norske Arbeiderparti,3,NO-4-3-c,NO-1-3-c,NOR
NO,4,prtclno,Venstre,4,NO-4-4-c,NO-1-4-c,NOR
NO,4,prtclno,Kristelig Folkeparti,5,NO-4-5-c,NO-1-5-c,NOR
NO,4,prtclno,Senterpartiet,6,NO-4-6-c,NO-1-6-c,NOR
NO,4,prtclno,Høyre,7,NO-4-7-c,NO-1-7-c,NOR
NO,4,prtclno,Fremskrittspartiet,8,NO-4-8-c,NO-1-8-c,NOR
NO,4,prtclno,Kystpartiet,9,NO-4-9-c,NO-1-9-c,NOR
NO,4,prtclno,Other,10,NO-4-10-c,NO-1-10-c,NOR
NO,5,prtvtano,Rødt,1,NO-5-1-v,NO-5-1-v,NOR
NO,5,prtvtano,Sosialistisk Venstreparti,2,NO-5-2-v,NO-1-2-v,NOR
NO,5,prtvtano,Arbeiderpartiet,3,NO-5-3-v,NO-1-3-v,NOR
NO,5,prtvtano,Venstre,4,NO-5-4-v,NO-1-4-v,NOR
NO,5,prtvtano,Kristelig Folkeparti,5,NO-5-5-v,NO-1-5-v,NOR
NO,5,prtvtano,Senterpartiet,6,NO-5-6-v,NO-1-6-v,NOR
NO,5,prtvtano,Høyre,7,NO-5-7-v,NO-1-7-v,NOR
NO,5,prtvtano,Fremskrittspartiet,8,NO-5-8-v,NO-1-8-v,NOR
NO,5,prtvtano,Kystpartiet,9,NO-5-9-v,NO-1-9-v,NOR
NO,5,prtvtano,Other,10,NO-5-10-v,NO-1-10-v,NOR
NO,5,prtclano,Rødt,1,NO-5-1-c,NO-5-1-c,NOR
NO,5,prtclano,Sosialistisk Venstreparti,2,NO-5-2-c,NO-1-2-c,NOR
NO,5,prtclano,Arbeiderpartiet,3,NO-5-3-c,NO-1-3-c,NOR
NO,5,prtclano,Venstre,4,NO-5-4-c,NO-1-4-c,NOR
NO,5,prtclano,Kristelig Folkeparti,5,NO-5-5-c,NO-1-5-c,NOR
NO,5,prtclano,Senterpartiet,6,NO-5-6-c,NO-1-6-c,NOR
NO,5,prtclano,Høyre,7,NO-5-7-c,NO-1-7-c,NOR
NO,5,prtclano,Fremskrittspartiet,8,NO-5-8-c,NO-1-8-c,NOR
NO,5,prtclano,Other,10,NO-5-10-c,NO-1-10-c,NOR
NO,6,prtvtano,Rødt,1,NO-6-1-v,NO-5-1-v,NOR
NO,6,prtvtano,Sosialistisk Venstreparti,2,NO-6-2-v,NO-1-2-v,NOR
NO,6,prtvtano,Arbeiderpartiet,3,NO-6-3-v,NO-1-3-v,NOR
NO,6,prtvtano,Venstre,4,NO-6-4-v,NO-1-4-v,NOR
NO,6,prtvtano,Kristelig Folkeparti,5,NO-6-5-v,NO-1-5-v,NOR
NO,6,prtvtano,Senterpartiet,6,NO-6-6-v,NO-1-6-v,NOR
NO,6,prtvtano,Høyre,7,NO-6-7-v,NO-1-7-v,NOR
NO,6,prtvtano,Fremskrittspartiet,8,NO-6-8-v,NO-1-8-v,NOR
NO,6,prtvtano,Kystpartiet,9,NO-6-9-v,NO-1-9-v,NOR
NO,6,prtvtano,Other,10,NO-6-10-v,NO-1-10-v,NOR
NO,6,prtclano,Rødt,1,NO-6-1-c,NO-5-1-c,NOR
NO,6,prtclano,Sosialistisk Venstreparti,2,NO-6-2-c,NO-1-2-c,NOR
NO,6,prtclano,Arbeiderpartiet,3,NO-6-3-c,NO-1-3-c,NOR
NO,6,prtclano,Venstre,4,NO-6-4-c,NO-1-4-c,NOR
NO,6,prtclano,Kristelig Folkeparti,5,NO-6-5-c,NO-1-5-c,NOR
NO,6,prtclano,Senterpartiet,6,NO-6-6-c,NO-1-6-c,NOR
NO,6,prtclano,Høyre,7,NO-6-7-c,NO-1-7-c,NOR
NO,6,prtclano,Fremskrittspartiet,8,NO-6-8-c,NO-1-8-c,NOR
NO,6,prtclano,Other,10,NO-6-10-c,NO-1-10-c,NOR
NO,7,prtvtbno,Rødt,1,NO-7-1-v,NO-5-1-v,NOR
NO,7,prtvtbno,Sosialistisk Venstreparti,2,NO-7-2-v,NO-1-2-v,NOR
NO,7,prtvtbno,Arbeiderpartiet,3,NO-7-3-v,NO-1-3-v,NOR
NO,7,prtvtbno,Venstre,4,NO-7-4-v,NO-1-4-v,NOR
NO,7,prtvtbno,Kristelig Folkeparti,5,NO-7-5-v,NO-1-5-v,NOR
NO,7,prtvtbno,Senterpartiet,6,NO-7-6-v,NO-1-6-v,NOR
NO,7,prtvtbno,Høyre,7,NO-7-7-v,NO-1-7-v,NOR
NO,7,prtvtbno,Fremskrittspartiet,8,NO-7-8-v,NO-1-8-v,NOR
NO,7,prtvtbno,Kystpartiet,9,NO-7-9-v,NO-1-9-v,NOR
NO,7,prtvtbno,Miljøpartiet De Grønne,10,NO-7-10-v,NO-7-10-v,NOR
NO,7,prtvtbno,Other,11,NO-7-11-v,NO-1-10-v,NOR
NO,7,prtclbno,Rødt,1,NO-7-1-c,NO-5-1-c,NOR
NO,7,prtclbno,Sosialistisk Venstreparti,2,NO-7-2-c,NO-1-2-c,NOR
NO,7,prtclbno,Arbeiderpartiet,3,NO-7-3-c,NO-1-3-c,NOR
NO,7,prtclbno,Venstre,4,NO-7-4-c,NO-1-4-c,NOR
NO,7,prtclbno,Kristelig Folkeparti,5,NO-7-5-c,NO-1-5-c,NOR
NO,7,prtclbno,Senterpartiet,6,NO-7-6-c,NO-1-6-c,NOR
NO,7,prtclbno,Høyre,7,NO-7-7-c,NO-1-7-c,NOR
NO,7,prtclbno,Fremskrittspartiet,8,NO-7-8-c,NO-1-8-c,NOR
NO,7,prtclbno,Kystpartiet,9,NO-7-9-c,NO-1-9-c,NOR
NO,7,prtclbno,Miljøpartiet De Grønne,10,NO-7-10-c,NO-7-10-c,NOR
NO,7,prtclbno,Other,11,NO-7-11-c,NO-1-10-c,NOR
NO,8,prtvtbno,Rødt,1,NO-8-1-v,NO-5-1-v,NOR
NO,8,prtvtbno,Sosialistisk Venstreparti,2,NO-8-2-v,NO-1-2-v,NOR
NO,8,prtvtbno,Arbeiderpartiet,3,NO-8-3-v,NO-1-3-v,NOR
NO,8,prtvtbno,Venstre,4,NO-8-4-v,NO-1-4-v,NOR
NO,8,prtvtbno,Kristelig Folkeparti,5,NO-8-5-v,NO-1-5-v,NOR
NO,8,prtvtbno,Senterpartiet,6,NO-8-6-v,NO-1-6-v,NOR
NO,8,prtvtbno,Høyre,7,NO-8-7-v,NO-1-7-v,NOR
NO,8,prtvtbno,Fremskrittspartiet,8,NO-8-8-v,NO-1-8-v,NOR
NO,8,prtvtbno,Kystpartiet,9,NO-8-9-v,NO-1-9-v,NOR
NO,8,prtvtbno,Miljøpartiet De Grønne,10,NO-8-10-v,NO-7-10-v,NOR
NO,8,prtvtbno,Other,11,NO-8-11-v,NO-1-10-v,NOR
NO,8,prtclbno,Rødt,1,NO-8-1-c,NO-5-1-c,NOR
NO,8,prtclbno,Sosialistisk Venstreparti,2,NO-8-2-c,NO-1-2-c,NOR
NO,8,prtclbno,Arbeiderpartiet,3,NO-8-3-c,NO-1-3-c,NOR
NO,8,prtclbno,Venstre,4,NO-8-4-c,NO-1-4-c,NOR
NO,8,prtclbno,Kristelig Folkeparti,5,NO-8-5-c,NO-1-5-c,NOR
NO,8,prtclbno,Senterpartiet,6,NO-8-6-c,NO-1-6-c,NOR
NO,8,prtclbno,Høyre,7,NO-8-7-c,NO-1-7-c,NOR
NO,8,prtclbno,Fremskrittspartiet,8,NO-8-8-c,NO-1-8-c,NOR
NO,8,prtclbno,Kystpartiet,9,NO-8-9-c,NO-1-9-c,NOR
NO,8,prtclbno,Miljøpartiet De Grønne,10,NO-8-10-c,NO-7-10-c,NOR
NO,8,prtclbno,Other,11,NO-8-11-c,NO-1-10-c,NOR
NO,9,prtvtbno,Rødt,1,NO-9-1-v,NO-5-1-v,NOR
NO,9,prtvtbno,Sosialistisk Venstreparti,2,NO-9-2-v,NO-1-2-v,NOR
NO,9,prtvtbno,Arbeiderpartiet,3,NO-9-3-v,NO-1-3-v,NOR
NO,9,prtvtbno,Venstre,4,NO-9-4-v,NO-1-4-v,NOR
NO,9,prtvtbno,Kristelig Folkeparti,5,NO-9-5-v,NO-1-5-v,NOR
NO,9,prtvtbno,Senterpartiet,6,NO-9-6-v,NO-1-6-v,NOR
NO,9,prtvtbno,Høyre,7,NO-9-7-v,NO-1-7-v,NOR
NO,9,prtvtbno,Fremskrittspartiet,8,NO-9-8-v,NO-1-8-v,NOR
NO,9,prtvtbno,Miljøpartiet De Grønne,10,NO-9-10-v,NO-7-10-v,NOR
NO,9,prtvtbno,Other,11,NO-9-11-v,NO-1-10-v,NOR
NO,9,prtclbno,Rødt,1,NO-9-1-c,NO-5-1-c,NOR
NO,9,prtclbno,Sosialistisk Venstreparti,2,NO-9-2-c,NO-1-2-c,NOR
NO,9,prtclbno,Arbeiderpartiet,3,NO-9-3-c,NO-1-3-c,NOR
NO,9,prtclbno,Venstre,4,NO-9-4-c,NO-1-4-c,NOR
NO,9,prtclbno,Kristelig Folkeparti,5,NO-9-5-c,NO-1-5-c,NOR
NO,9,prtclbno,Senterpartiet,6,NO-9-6-c,NO-1-6-c,NOR
NO,9,prtclbno,Høyre,7,NO-9-7-c,NO-1-7-c,NOR
NO,9,prtclbno,Fremskrittspartiet,8,NO-9-8-c,NO-1-8-c,NOR
NO,9,prtclbno,Miljøpartiet De Grønne,10,NO-9-10-c,NO-7-10-c,NOR
NO,9,prtclbno,Other,11,NO-9-11-c,NO-1-10-c,NOR
NO,10,prtvtbno,Rødt,1,NO-10-1-v,NO-5-1-v,NOR
NO,10,prtvtbno,Sosialistisk Venstreparti,2,NO-10-2-v,NO-1-2-v,NOR
NO,10,prtvtbno,Arbeiderpartiet,3,NO-10-3-v,NO-1-3-v,NOR
NO,10,prtvtbno,Venstre,4,NO-10-4-v,NO-1-4-v,NOR
NO,10,prtvtbno,Kristelig Folkeparti,5,NO-10-5-v,NO-1-5-v,NOR
NO,10,prtvtbno,Senterpartiet,6,NO-10-6-v,NO-1-6-v,NOR
NO,10,prtvtbno,Høyre,7,NO-10-7-v,NO-1-7-v,NOR
NO,10,prtvtbno,Fremskrittspartiet,8,NO-10-8-v,NO-1-8-v,NOR
NO,10,prtvtbno,Miljøpartiet De Grønne,10,NO-10-10-v,NO-7-10-v,NOR
NO,10,prtvtbno,Other,11,NO-10-11-v,NO-1-10-v,NOR
NO,10,prtclbno,Rødt,1,NO-10-1-c,NO-5-1-c,NOR
NO,10,prtclbno,Sosialistisk Venstreparti,2,NO-10-2-c,NO-1-2-c,NOR
NO,10,prtclbno,Arbeiderpartiet,3,NO-10-3-c,NO-1-3-c,NOR
NO,10,prtclbno,Venstre,4,NO-10-4-c,NO-1-4-c,NOR
NO,10,prtclbno,Kristelig Folkeparti,5,NO-10-5-c,NO-1-5-c,NOR
NO,10,prtclbno,Senterpartiet,6,NO-10-6-c,NO-1-6-c,NOR
NO,10,prtclbno,Høyre,7,NO-10-7-c,NO-1-7-c,NOR
NO,10,prtclbno,Fremskrittspartiet,8,NO-10-8-c,NO-1-8-c,NOR
NO,10,prtclbno,Miljøpartiet De Grønne,10,NO-10-10-c,NO-7-10-c,NOR
NO,10,prtclbno,Other,11,NO-10-11-c,NO-1-10-c,NOR
NO,11,prtvtcno,Rødt,1,NO-11-1-v,NO-5-1-v,NOR
NO,11,prtvtcno,Sosialistisk Venstreparti,2,NO-11-2-v,NO-1-2-v,NOR
NO,11,prtvtcno,Arbeiderpartiet,3,NO-11-3-v,NO-1-3-v,NOR
NO,11,prtvtcno,Venstre,4,NO-11-4-v,NO-1-4-v,NOR
NO,11,prtvtcno,Kristelig Folkeparti,5,NO-11-5-v,NO-1-5-v,NOR
NO,11,prtvtcno,Senterpartiet,6,NO-11-6-v,NO-1-6-v,NOR
NO,11,prtvtcno,Høyre,7,NO-11-7-v,NO-1-7-v,NOR
NO,11,prtvtcno,Fremskrittspartiet,8,NO-11-8-v,NO-1-8-v,NOR
NO,11,prtvtcno,Miljøpartiet De Grønne,9,NO-11-9-v,NO-7-10-v,NOR
NO,11,prtvtcno,Other,11,NO-11-11-v,NO-1-10-v,NOR
NO,11,prtclcno,Rødt,1,NO-11-1-c,NO-5-1-c,NOR
NO,11,prtclcno,Sosialistisk Venstreparti,2,NO-11-2-c,NO-1-2-c,NOR
NO,11,prtclcno,Arbeiderpartiet,3,NO-11-3-c,NO-1-3-c,NOR
NO,11,prtclcno,Venstre,4,NO-11-4-c,NO-1-4-c,NOR
NO,11,prtclcno,Kristelig Folkeparti,5,NO-11-5-c,NO-1-5-c,NOR
NO,11,prtclcno,Senterpartiet,6,NO-11-6-c,NO-1-6-c,NOR
NO,11,prtclcno,Høyre,7,NO-11-7-c,NO-1-7-c,NOR
NO,11,prtclcno,Fremskrittspartiet,8,NO-11-8-c,NO-1-8-c,NOR
NO,11,prtclcno,Miljøpartiet De Grønne,9,NO-11-9-c,NO-7-10-c,NOR
NO,11,prtclcno,Other,11,NO-11-11-c,NO-1-10-c,NOR
PL,1,prtvtpl,Sojusz Lewicy Demokratycznej/Unia Pracy,1,PL-1-1-v,PL-1-1-v,POL
