"country_short","country","party","name_short","name_english","party_otherlanguage","party_id","year_first","year_last","n","minister_first","partyfacts_id"
"SEN","Senegal","independent","INDEPENDENT","independent","independent","SEN-independent","1988","2023",36,"1988 Medoune Fall (Minister of Armed Forces)",2907
"SEN","Senegal","ldmpt","LDMPT","Democratic League / Popular Labor Movement",,"SEN-ldmpt","1993","2018",20,"1993 Abdoulaye Bathily (Minister of Environment & The Protection Of Nature)",7087
"SEN","Senegal","pds","PDS","Senegalese Democratic Party",,"SEN-pds","1991","2022",23,"1991 Jean-Paul Diaz (Minister of African Economic Integration)",2329
"SEN","Senegal","pdsr","PDSR","Senegalese Democratic Party Renewal",,"SEN-pdsr","1988","2006",16,"1988 Serigne Lamine Diop (Minister of Economy & Finance)",8933
"SEN","Senegal","pit","PIT","Party of Independence and Labour",,"SEN-pit","1991","2023",20,"1991 Amath Dansokho (Minister of Urban Planning & Housing)",2381
"SEN","Senegal","pr","PR","Reform Party",,"SEN-pr","2007","2010",4,"2007 Abdourahim Agne (Minister of Microfinance & Decentralized International Cooperation)",
"SEN","Senegal","psups","PSUPS","Socialist Party / Senegalese Progressive Union",,"SEN-psups","1966","2023",46,"1966 Leopold Sedar Senghor (President)",2380
"SEN","Senegal","r","R","Rewmi","Rewmi","SEN-r","2004","2022",11,"2004 Opah Ndiaye (Minister of Planning)",2910
"SEN","Senegal","res","RES","Rally of Ecologists in Senegal","Rassemblement des Ecologistes au Senegal","SEN-res","2012","2016",5,"2012 Ali Haidar (Minister of Ecology & The Protection Of Nature)",
"SEN","Senegal","rp","RP","Rally for the People","Rassemblement pour le Peuple","SEN-rp","2007","2007",1,"2007 Oumar Khassimou Dia (Minister of Expatriates)",5959
"SEN","Senegal","sc","SC","Sopi Coalition","Sopi Coalition","SEN-sc","2000","2008",3,"2000 Khady Fall (Minister of Territorial Administration & Decentralization)",6460
"SEN","Senegal","ucs","UCS","Centrist Union of Senegal",,"SEN-ucs","2014","2018",5,"2014 Abdoulaye Balde (Minister of Planning)",
"SEN","Senegal","urd","URD","Union for Democratic Renewal",,"SEN-urd","2005","2011",7,"2005 Djibo Laity Ka (Minister of Fisheries)",6462
"SGP","Singapore","independent","INDEPENDENT","independent","independent","SGP-independent","1966","1970",5,"1966 Yusof Bin Ishak (President)",3298
"SGP","Singapore","pap","PAP","People's Action Party","People's Action Party","SGP-pap","1966","2023",58,"1966 Lee Kuan Yew (Prime Minister)",3277
"SLE","Sierra Leone","apc","APC","All People's Congress","All People's Congress","SLE-apc","1968","2023",41,"1968 Queen Elizabeth Ii (Head Of State)",4045
"SLE","Sierra Leone","dcp","DCP","Democratic Center Party","Democratic Center Party","SLE-dcp","1996","2002",7,"1996 Abu Aya Koroma (Minister of Parliamentary & Political Affairs)",8729
"SLE","Sierra Leone","independent","INDEPENDENT","independent","independent","SLE-independent","1967","2022",30,"1967 Queen Elizabeth Ii (Head Of State)",3505
"SLE","Sierra Leone","ngc","NGC","National Grand Coalition","National Grand Coalition","SLE-ngc","2018","2023",6,"2018 Peter Bayuku Konte (Minister of Trade & Industry)",
"SLE","Sierra Leone","nup","NUP","National Unity Party",,"SLE-nup","2001","2002",2,"2001 Ahmed Ramadan Dumbuya (Minister of Foreign Affairs & International Cooperation)",6081
"SLE","Sierra Leone","pdp","PDP","People's Democratic Party","People's Democratic Party","SLE-pdp","1996","2007",12,"1996 Thaimu Bangura (Minister of Finance)",5895
"SLE","Sierra Leone","pmdc","PMDC","People's Movement for Democratic Change","People's Movement for Democratic Change","SLE-pmdc","2008","2016",9,"2008 Soccoh Kabia (Minister of Health)",4048
"SLE","Sierra Leone","slpp","SLPP","Sierra Leone People's Party","Sierra Leone People's Party","SLE-slpp","1966","2023",29,"1966 Justice H.j. Lightfoot-Boston (Governor General)",4047
"SLE","Sierra Leone","unpp","UNPP","United National People's Party",,"SLE-unpp","2006","2007",2,"2006 Chernor Jalloh (Minister of Marine Resources)",4046
"SLV","El Salvador","ad","AD","Democratic Action Party","Democratic Action Party","SLV-ad","1984","1987",4,"1984 Ricardo Gonzalez Camacho (Minister of Economy)",6211
"SLV","El Salvador","arena","ARENA","Nationalist Republican Alliance","Alianza Republicana Nacionalista","SLV-arena","1982","2008",22,"1982 Gabriel Mauricio Gutierrez Castro (Vice President)",1709
"SLV","El Salvador","cdu","CDU","United Democratic Center",,"SLV-cdu","1985","1986",2,"1985 Roberto Meza Delgado (Minister of Public Works)",4226
"SLV","El Salvador","dc","DC","Democratic Convergence",,"SLV-dc","2009","2012",4,"2009 Hector Dada Hirezi (Minister of Economy)",4227
"SLV","El Salvador","fmln","FMLN",,,"SLV-fmln","2009","2018",10,"2009 Carlos Mauricio Funes Cartagena (President)",978
"SLV","El Salvador","independent","INDEPENDENT","independent","independent","SLV-independent","1980","2023",39,"1980 Jose Ramon Avalos Navarrete (Member, Ruling Junta)",2674
"SLV","El Salvador","ni","NI","New Ideas","Nuevas Ideas","SLV-ni","2019","2023",5,"2019 Nayib Armando Bukele Ortez (Pres.)",
"SLV","El Salvador","pcn","PCN","National Conciliation [Coalition] Party",,"SLV-pcn","1966","2004",28,"1966 Julio Adalberto Rivera (President)",686
"SLV","El Salvador","pdc","PDC","Christian Democratic Party",,"SLV-pdc","1980","2018",19,"1980 Jose Napoleon Duarte Fuentes (Member, Ruling Junta)",11
"SOM","Somalia","independent","INDEPENDENT","independent","independent","SOM-independent","1970","2023",18,"1970 Mohamed Siad Barre (Chmn Of Revolutionary Council)",3511
"SOM","Somalia","pdp","PDP","Peace and Development Party","Peace and Development Party","SOM-pdp","2013","2023",5,"2013 Hassan Sheikh Mohamud (President)",8444
"SOM","Somalia","rsp","RSP","Somali Revolutionary Socialist Party","Xisbiga Hantiwadaagga Kacaanka Soomaaliyeed","SOM-rsp","1976","1990",15,"1976 Mohamed Siad Barre (President)",5286
"SOM","Somalia","syl","SYL","Somali Youth League","Somali Youth League","SOM-syl","1966","1969",4,"1966 Aden Abdullah Osman (President)",5220
"SOM","Somalia","tpp","TPP","Tayo","Xisbiga Siyaasadda ee Tayo","SOM-tpp","2013","2013",1,"2013 Maryan Qasim Ahmed (Minister of Social Services & Development)",8699
"SRB","Serbia","asns","ASNS","Association of Free and independent Labour",,"SRB-asns","2001","2003",3,"2001 Dragan Milovanovic (Minister of Labor)",2915
"SRB","Serbia","da","DA","Democratic Alternative","Democratic Alternative","SRB-da","2001","2003",3,"2001 Nebojsa Covic (Dep. Prime Minister)",4135
"SRB","Serbia","dhss","DHSS","Christian Democratic Party of Serbia",,"SRB-dhss","2001","2003",3,"2001 Vladan Batic (Minister of Justice & Local Administration)",7966
"SRB","Serbia","ds","DS","Democratic Party","Demokratska Stranka","SRB-ds","2001","2012",11,"2001 Zoran Djindjic (Prime Minister)",2189
"SRB","Serbia","dss","DSS","Democratic Party of Serbia","Demokratska Stranka Srbije","SRB-dss","2001","2008",6,"2001 Aleksandar Pravdic (Dep. Prime Minister)",2190
"SRB","Serbia","g","G","G17 Plus","G17 Plus","SRB-g","2001","2013",13,"2001 Goran Pitic (Minister of Foreign Economic Relations)",2193
"SRB","Serbia","gss","GSS","Civic Alliance of Serbia","Gradanski Savez Srbije","SRB-gss","2001","2003",3,"2001 Gazo Knezevic (Minister of Education & Sports)",2202
"SRB","Serbia","independent","INDEPENDENT","independent","independent","SRB-independent","1998","2023",19,"1998 Milan Beko (Min. Without Portfolio)",2912
"SRB","Serbia","jul","JUL","Yugoslav Left","Jugoslovenska levica","SRB-jul","1997","2000",4,"1997 Milivoje Stamatovic (Minister of Labor)",6626
"SRB","Serbia","kv","KV","Vojvodina Coalition","Koalicija Vojvodina","SRB-kv","2001","2002",2,"2001 Dragan Veselinov (Minister of Agriculture)",2182
"SRB","Serbia","nd","ND","New Democracy","Nova Demokratija","SRB-nd","2001","2003",3,"2001 Dusan Mihajlovic (Dep. Prime Minister)",2197
"SRB","Serbia","ns","NS","New Serbia","Nova Srbija","SRB-ns","2004","2016",9,"2004 Velimir Ilic (Minister of Capital Investment)",2346
"SRB","Serbia","pds","PDS","Movement for Democratic Serbia","PDS","SRB-pds","2001","2002",2,"2001 Momcilo Perisic (Dep. Prime Minister)",7967
"SRB","Serbia","ps","PS","Movement of Socialists","Pokret socijalista","SRB-ps","2014","2022",9,"2014 Aleksandar Vulin (Minister of Labor, Employment, Veteran & Social Issues)",6558
"SRB","Serbia","pups","PUPS","Party of United Pensioners of Serbia","Partija ujedinjenih penzionera Srbije","SRB-pups","2009","2023",12,"2009 Jovan Krkobabic (Dep. Prime Minister)",2179
"SRB","Serbia","rv","RV","Reformists of Vojvodina","Reformisti Vojvodine)","SRB-rv","2003","2003",1,"2003 Miodrag Isakov (Dep. Prime Minister)",2915
"SRB","Serbia","sdas","SDAS","Party of Democratic Action of Sandzak",,"SRB-sdas","2009","2013",5,"2009 Sulejman Ugljanin (Min. Without Portfolio)",3176
"SRB","Serbia","sdp","SDP","Social Democratic Party","Socijaldemokratska partija","SRB-sdp","2003","2008",6,"2003 Rodoljub Sabic (Minister of Public Admin. & Local Self-Govt.)",5357
"SRB","Serbia","sdps","SDPS","Social Democratic Party of Serbia","Socijaldemokratska partija Srbije","SRB-sdps","2009","2023",15,"2009 Rasim Ljajic (Minister of Labor & Social Affairs)",4771
"SRB","Serbia","sdu","SDU","Social Democratic Union","Socijaldemokratska unija","SRB-sdu","2001","2003",3,"2001 Zarko Korac (Dep. Prime Minister)",5400
"SRB","Serbia","snp","SNP","Serbian People's Party","Srpska narodna partija","SRB-snp","2017","2022",6,"2017 Nenad Popovic (Min. Without Portfolio)",
"SRB","Serbia","sns","SNS","Serbian Progressive Party","Srpska napredna stranka","SRB-sns","2013","2023",11,"2013 Aleksandar Vucic (First Dep. Prime Minister)",3177
"SRB","Serbia","spo","SPO","Serbian Renewal Movement","Srpski Pokret Obnove","SRB-spo","1999","2012",8,"1999 Bogoljub Karic (Min. Without Portfolio)",2176
"SRB","Serbia","sps","SPS","Socialist Party of Serbia","Socijalisticka Partija Srbije","SRB-sps","1997","2023",21,"1997 Slobodan Milosevic (President)",2178
"SRB","Serbia","srs","SRS","Serbian Radical Party","Srpska Radikalna Stranka","SRB-srs","1997","2000",4,"1997 Milan Beko (Minister of Economic Transformation)",2175
"SRB","Serbia","svm","SVM","Alliance of Vojvodina Hungarians",,"SRB-svm","2001","2003",3,"2001 Jozsef Kasza (Dep. Prime Minister)",2203
"SSD","South Sudan","independent","INDEPENDENT","independent","independent","SSD-independent","2014","2023",9,"2014 Beda Machar Deng (Minister of Agriculture, Forestry, Tourism, Animal Resources & Fisheries)",5567
"SSD","South Sudan","splm","SPLM","Sudan People's Liberation Movement",,"SSD-splm","2012","2023",12,"2012 Salva Kiir Mayardit (President)",5554
"SSD","South Sudan","splmio","SPLMIO","Sudan People's Liberation Movement - In Opposition",,"SSD-splmio","2017","2023",7,"2017 Taban Deng Gai (First Vice-President)",
"SSD","South Sudan","ssdf","SSDF","South Sudan Defence Forces",,"SSD-ssdf","2012","2016",5,"2012 Martin Elia Lomoro (Minister of Animal Resources & Fisheries)",
"SSD","South Sudan","ssoa","SSOA","South Sudan Opposition Alliance",,"SSD-ssoa","2020","2023",4,"2020 Hussein Abdelbagi (Fifth Vice President)",
"STP","São Tomé & Príncipe","adi","ADI","Independent Democratic Action",,"STP-adi","1995","2023",22,"1995 Miguel Anjos Da Cunha Trovoada (President)",5340
"STP","São Tomé & Príncipe","independent","INDEPENDENT","independent","independent","STP-independent","1997","2018",17,"1997 Joao Quaresma Viegas Bexigas (Minister of Defense & Internal Order)",5016
"STP","São Tomé & Príncipe","mdfm","MDFM","Force for Change Democratic Movement-Liberal Party",,"STP-mdfm","2002","2022",19,"2002 Fradique De Menezes (President)",6143
"STP","São Tomé & Príncipe","mlstppsd","MLSTPPSD",,,"STP-mlstppsd","1975","2022",40,"1975 Manuel Pinto Da Costa (President)",5331
"STP","São Tomé & Príncipe","pcd","PCD","Democratic Convergence Party-Reflection Group",,"STP-pcd","1991","2022",24,"1991 Miguel Anjos Da Cunha Trovoada (President)",5332
"STP","São Tomé & Príncipe","udd","UDD","Union of Democrats for Citizenship and Development",,"STP-udd","2013","2014",2,"2013 Gabriel Arcanjo Ferreira Da Costa (Prime Minister)",8710
"STP","São Tomé & Príncipe","uk","UK",,,"STP-uk","2002","2002",1,"2002 Julio Lopes Lima Da Silva (Minister of Agriculture, Fishing & Rural Development)",6445
"RUS","Soviet Union","cpsu","CPSU","Communist Party of the Soviet Union",,"SUN-cpsu","1966","1991",26,,4784
"SUR","Suriname","ac","AC","A-Combination",,"SUR-ac","2006","2017",12,"2006 Celcius Waterberg (Minister of Health)",6079
"SUR","Suriname","bep","BEP","Brotherhood and Unity in Politics","Broederschap en Eenheid in de Politiek","SUR-bep","2018","2020",3,"2018 Edgar Dikan (Minister of Regional Development)",7183
"SUR","Suriname","bvd","BVD","Basic Party for Renewal and Democracy","Basispartij voor Vernieuwing en Democratie","SUR-bvd","1997","2000",4,"1997 Faried Pierkhan (Minister of Foreign Affairs)",3728
"SUR","Suriname","bvd/vhp","BVD/VHP","xml:space=""preserve"">Basic Party for Renewal and Democracy/Progressive Reform Party
","Basispartij voor Vernieuwing en Democratie/Vooruitstrevende Hervormingspartij","SUR-bvd/vhp","1997","2000",4,"1997 Pretaap Radhakishun (Vice President)",3728
"SUR","Suriname","da","DA","Democratic Alternative","Democratisch Alternatief '91","SUR-da","1998","2010",6,"1998 Theo Vishnudath (Minister of Health)",3729
"SUR","Suriname","doe","DOE","Democracy and Development in Unity","Democratie en Ontwikkeling in Eenheid","SUR-doe","2018","2018",1,"2018 Regilio Dodson (Minister of Natural Resources)",3725
"SUR","Suriname","hpp","HPP","Renewed Progressive Party","Hernieuwde Progressieve Partij","SUR-hpp","1979","1997",2,"1979 Pannallal Parmesser (Minister of Labor & Public Housing)",3727
"SUR","Suriname","hvb","HVB","The Reform and Renewal Movement",,"SUR-hvb","2018","2020",3,"2018 Faizel Mohamed (Mike) Noersali (Minister of Internal Affairs)",8724
"SUR","Suriname","independent","INDEPENDENT","independent","independent","SUR-independent","1980","2020",22,"1980 Herman B. Adhin (Minister of Development)",3517
"SUR","Suriname","ktpi","KTPI","Party for National Unity and Solidarity","Kerakunan Tulodo Pranatan Iggil","SUR-ktpi","1979","2017",19,"1979 Johannes Kasantaroeno (Minister of Agriculture)",5931
"SUR","Suriname","ndp","NDP","National Democratic Party","Nationale Democratische Partij","SUR-ndp","1980","2020",23,"1980 Desire Delano Bouterse (Head Of Government)",3731
"SUR","Suriname","nps","NPS","National Party of Suriname","National Party of Suriname","SUR-nps","1979","2023",27,"1979 Johan Henri Eliza Ferrier (President)",5515
"SUR","Suriname","palu","PALU","Progressive Workers' and Farmers' Union",,"SUR-palu","1981","2017",9,"1981 Franklin Vreden (Minister of Agriculture, Animal Husbandry, Fisheries & Forestry)",6076
"SUR","Suriname","pl","PL","Pendawa Lima","Pendawa Lima","SUR-pl","1998","2023",18,"1998 Waldi Nain (Minister of Planning & Development Cooperation)",5504
"SUR","Suriname","pnr","PNR","Nationalist Republican Party","Partij Nationalistische Republiek","SUR-pnr","1980","1981",2,"1980 Henk R. Chin Asen (Prime Minister)",6849
"SUR","Suriname","psv","PSV","Progressive Surinamese People's Party","Progressieve Surinaamse Volksparti","SUR-psv","1979","1979",1,"1979 Isaac M.k. Brahim (Minister of Public Health)",6853
"SUR","Suriname","rvp","RVP","Revolutionary People's Party","De Revolutionaire Volkspartij","SUR-rvp","1982","1983",2,"1982 Glenn B. Sankatsingh (Minister of Labor & Social Affairs)",8730
"SUR","Suriname","spa","SPA","Surinamese Labour Party","Surinaamse Partij van de Arbeid","SUR-spa","1992","2010",15,"1992 Siegfried Gilds (Minister of Defense)",7182
"SUR","Suriname","vhp","VHP","Progressive Reform Party / United Hindustani Party","Vooruitstrevende Hervormingspartij / Verenigde Hindoestaanse Partij","SUR-vhp","1985","2023",24,"1985 Cyrill Bisoedad Ramkisoor (Minister of Public Works, Telecommunications & Construction)",5800
"SUR","Suriname","vvv","VVV","People's Alliance for Progress","Volksalliante Voor Vooruitgang","SUR-vvv","2011","2014",4,"2011 Hendrik Setrowidjojo (Minister of Agriculture, Livestock & Fisheries)",5932
"SVK","Slovakia","ads","ADS","Alliance of Democrats","Aliancia demokratov Slovenska","SVK-ads","1994","1994",1,"1994 Rudolf Filkus (Minister of Finance, Prices & Wages)",295
"SVK","Slovakia","ano","ANO","Alliance of the New Citizen",,"SVK-ano","2003","2006",4,"2003 Rudolf Chmel (Minister of Culture)",217
"SVK","Slovakia","dusapr","DUSAPR","Democratic Union / Alternative of Political Realism",,"SVK-dusapr","1994","2002",3,"1994 Jozef Moravcik (Prime Minister)",707
"SVK","Slovakia","hzds","HZDS","Movement for a Democratic Slovakia",,"SVK-hzds","1993","2014",16,"1993 Michal Kovac (President)",560
"SVK","Slovakia","independent","INDEPENDENT","independent","independent","SVK-independent","1993","2023",24,"1993 Jozef Thchyna (Minister of Interior)",2916
"SVK","Slovakia","kdh","KDH","Christian Democratic Movement",,"SVK-kdh","1994","2023",8,"1994 Ivan Simko (Dep. Prime Minister)",63
"SVK","Slovakia","mh","MH","Most-Hid",,"SVK-mh","2011","2019",5,"2011 Rudolf Chmel (Dep. Prime Min. For European Affairs, Human Rights & Minorities)",258
"SVK","Slovakia","nds","NDS","National Democratic Party",,"SVK-nds","1994","1994",1,"1994 Milan Janicina (Minister of The Admin. & Privatization Of National Property)",1174
"SVK","Slovakia","ps","PS","Progressive Slovakia","Progresívne Slovensko","SVK-ps","2019","2023",5,"2019 Zuzana Caputova (Pres.)",
"SVK","Slovakia","s","S","Network","Siet","SVK-s","2016","2016",1,"2016 Roman Brecely (Minister of Transportation, Construction & Regional Development)",4872
